	f1	f2	f3	f4	f5	f6	f7	clase
338	0.55397	0.828042	0.586295	-1.38024	-0.836648	0.452343	-1.39256	4
339	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
340	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
341	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	-1.39256	8
342	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
343	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	3
344	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
345	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
346	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	-1.39256	3
347	0.55397	-1.20646	0.586295	0.723786	-0.836648	-2.2085	-1.39256	2
348	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	9
349	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
350	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
351	0.55397	0.828042	0.586295	-1.38024	-0.836648	0.452343	0.717382	0
352	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
353	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	-1.39256	2
354	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
355	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
356	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	-1.39256	7
357	0.55397	0.828042	-1.70392	-1.38024	-0.836648	0.452343	0.717382	5
358	-1.80335	0.828042	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
359	-1.80335	-1.20646	-1.70392	-1.38024	-0.836648	0.452343	-1.39256	1
360	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	0.717382	3
361	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
362	-1.80335	-1.20646	0.586295	-1.38024	1.19405	-2.2085	-1.39256	1
363	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
364	-1.80335	-1.20646	0.586295	0.723786	-0.836648	0.452343	-1.39256	1
365	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
366	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	6
367	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
368	0.55397	-1.20646	0.586295	-1.38024	1.19405	0.452343	-1.39256	7
369	-1.80335	0.828042	-1.70392	0.723786	-0.836648	0.452343	-1.39256	4
370	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
371	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	6
372	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
373	0.55397	0.828042	0.586295	0.723786	1.19405	-2.2085	0.717382	8
374	-1.80335	-1.20646	-1.70392	-1.38024	1.19405	0.452343	0.717382	0
375	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
376	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
377	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
378	0.55397	-1.20646	-1.70392	0.723786	1.19405	-2.2085	0.717382	2
379	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
380	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	5
381	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
382	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	9
383	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
384	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
385	0.55397	-1.20646	0.586295	0.723786	-0.836648	-2.2085	0.717382	2
386	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	-1.39256	6
387	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	-1.39256	0
388	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	4
389	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
390	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	5
391	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
392	0.55397	0.828042	0.586295	-1.38024	-0.836648	0.452343	0.717382	3
393	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
394	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	8
395	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
396	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
397	-1.80335	-1.20646	-1.70392	-1.38024	-0.836648	0.452343	-1.39256	1
398	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
399	0.55397	0.828042	0.586295	0.723786	-0.836648	-2.2085	0.717382	9
400	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	8
401	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
402	-1.80335	-1.20646	0.586295	-1.38024	1.19405	0.452343	-1.39256	1
403	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
404	0.55397	0.828042	0.586295	-1.38024	-0.836648	0.452343	0.717382	0
405	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
406	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
407	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	5
408	-1.80335	-1.20646	0.586295	-1.38024	1.19405	-2.2085	-1.39256	1
409	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
410	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
411	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	-1.39256	7
412	-1.80335	0.828042	-1.70392	-1.38024	1.19405	-2.2085	0.717382	6
413	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
414	0.55397	0.828042	-1.70392	0.723786	-0.836648	-2.2085	0.717382	5
415	0.55397	-1.20646	0.586295	-1.38024	1.19405	-2.2085	-1.39256	2
416	-1.80335	-1.20646	0.586295	-1.38024	1.19405	0.452343	-1.39256	1
417	0.55397	0.828042	0.586295	-1.38024	-0.836648	0.452343	0.717382	9
418	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	4
419	0.55397	-1.20646	0.586295	0.723786	-0.836648	-2.2085	-1.39256	9
420	0.55397	0.828042	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
421	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
422	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
423	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
424	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
425	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
426	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
427	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
428	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
429	0.55397	-1.20646	-1.70392	-1.38024	-0.836648	0.452343	-1.39256	7
430	0.55397	0.828042	-1.70392	-1.38024	1.19405	0.452343	0.717382	0
431	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	0.717382	3
432	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
433	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
434	0.55397	-1.20646	-1.70392	-1.38024	-0.836648	0.452343	-1.39256	7
435	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
436	0.55397	-1.20646	-1.70392	0.723786	1.19405	-2.2085	0.717382	2
437	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
438	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
439	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
440	0.55397	-1.20646	0.586295	-1.38024	-0.836648	-2.2085	-1.39256	1
441	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
442	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
443	-1.80335	0.828042	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
444	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	6
445	-1.80335	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
446	0.55397	0.828042	0.586295	-1.38024	-0.836648	0.452343	0.717382	0
447	0.55397	0.828042	0.586295	0.723786	-0.836648	-2.2085	0.717382	5
448	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	4
449	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	3
450	-1.80335	-1.20646	0.586295	0.723786	1.19405	-2.2085	-1.39256	2
451	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
452	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	7
453	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	5
454	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
455	0.55397	0.828042	-1.70392	-1.38024	1.19405	0.452343	-1.39256	0
456	0.55397	-1.20646	0.586295	-1.38024	1.19405	0.452343	-1.39256	7
457	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	8
458	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	-1.39256	3
459	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
460	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
461	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	8
462	0.55397	-1.20646	-1.70392	0.723786	-0.836648	-2.2085	0.717382	5
463	0.55397	-1.20646	0.586295	-1.38024	1.19405	0.452343	0.717382	8
464	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
465	-1.80335	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
466	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
467	-1.80335	-1.20646	-1.70392	-1.38024	-0.836648	0.452343	-1.39256	7
468	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
469	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	9
470	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
471	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
472	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
473	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
474	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	-1.39256	5
475	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
476	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
477	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
478	-1.80335	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
479	0.55397	-1.20646	-1.70392	0.723786	-0.836648	0.452343	0.717382	3
480	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	5
481	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
482	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
483	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
484	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
485	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	-1.39256	8
486	0.55397	0.828042	0.586295	0.723786	1.19405	-2.2085	-1.39256	8
487	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
488	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	1
489	-1.80335	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
490	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
491	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
492	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
493	0.55397	0.828042	0.586295	-1.38024	1.19405	-2.2085	0.717382	0
494	0.55397	-1.20646	0.586295	0.723786	1.19405	0.452343	0.717382	3
495	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
496	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
497	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	6
498	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
499	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
500	0.55397	-1.20646	0.586295	-1.38024	1.19405	0.452343	-1.39256	2
501	-1.80335	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	0
502	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	3
503	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
504	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	6
505	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	8
506	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	9
507	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	0.717382	3
508	0.55397	-1.20646	0.586295	0.723786	1.19405	0.452343	0.717382	2
509	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
510	0.55397	-1.20646	0.586295	-1.38024	1.19405	0.452343	0.717382	0
511	-1.80335	-1.20646	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
512	0.55397	-1.20646	0.586295	-1.38024	-0.836648	-2.2085	0.717382	7
513	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
514	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
515	0.55397	-1.20646	0.586295	-1.38024	1.19405	-2.2085	0.717382	2
516	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
517	0.55397	0.828042	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
518	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
519	0.55397	0.828042	-1.70392	0.723786	-0.836648	-2.2085	0.717382	5
520	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
521	0.55397	-1.20646	0.586295	0.723786	-0.836648	-2.2085	0.717382	2
522	0.55397	0.828042	-1.70392	0.723786	1.19405	-2.2085	0.717382	6
523	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
524	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	8
525	-1.80335	0.828042	0.586295	-1.38024	-0.836648	0.452343	-1.39256	4
526	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
527	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
528	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	0.717382	3
529	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
530	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
531	0.55397	-1.20646	0.586295	-1.38024	1.19405	0.452343	0.717382	0
532	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
533	0.55397	0.828042	-1.70392	-1.38024	-0.836648	0.452343	-1.39256	5
534	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
535	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
536	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
537	0.55397	0.828042	-1.70392	-1.38024	1.19405	0.452343	0.717382	6
538	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
539	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
540	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
541	0.55397	-1.20646	0.586295	0.723786	-0.836648	-2.2085	-1.39256	2
542	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
543	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	-1.39256	7
544	-1.80335	0.828042	-1.70392	0.723786	-0.836648	0.452343	-1.39256	4
545	0.55397	-1.20646	-1.70392	0.723786	1.19405	0.452343	0.717382	6
546	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
547	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	8
548	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	4
549	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	0.717382	3
550	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
551	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
552	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
553	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
554	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
555	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
556	0.55397	-1.20646	0.586295	-1.38024	1.19405	0.452343	-1.39256	7
557	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	-1.39256	0
558	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
559	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	5
560	0.55397	0.828042	-1.70392	-1.38024	1.19405	0.452343	0.717382	0
561	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
562	-1.80335	0.828042	-1.70392	0.723786	-0.836648	0.452343	-1.39256	4
563	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
564	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	-1.39256	0
565	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
566	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
567	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	8
568	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
569	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
570	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	-1.39256	7
571	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
572	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
573	-1.80335	-1.20646	0.586295	-1.38024	1.19405	0.452343	-1.39256	1
574	0.55397	-1.20646	-1.70392	-1.38024	-0.836648	0.452343	-1.39256	7
575	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	-1.39256	4
576	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
577	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
578	0.55397	0.828042	-1.70392	-1.38024	-0.836648	0.452343	0.717382	9
579	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	0.717382	7
580	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
581	0.55397	0.828042	0.586295	0.723786	-0.836648	-2.2085	0.717382	9
582	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
583	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
584	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
585	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
586	0.55397	-1.20646	-1.70392	0.723786	-0.836648	0.452343	-1.39256	3
587	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
588	0.55397	-1.20646	0.586295	-1.38024	1.19405	-2.2085	0.717382	2
589	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	8
590	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
591	0.55397	-1.20646	0.586295	-1.38024	1.19405	-2.2085	0.717382	2
592	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
593	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	6
594	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
595	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
596	0.55397	0.828042	-1.70392	-1.38024	-0.836648	0.452343	0.717382	9
597	0.55397	-1.20646	-1.70392	0.723786	1.19405	0.452343	0.717382	6
598	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
599	0.55397	-1.20646	0.586295	-1.38024	1.19405	-2.2085	0.717382	2
600	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
601	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
602	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
603	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
604	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
605	0.55397	0.828042	0.586295	0.723786	-0.836648	-2.2085	0.717382	9
606	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
607	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
608	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
609	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	0.717382	3
610	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	9
611	0.55397	-1.20646	0.586295	0.723786	1.19405	0.452343	-1.39256	7
612	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
613	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
614	-1.80335	0.828042	0.586295	0.723786	1.19405	0.452343	-1.39256	4
615	-1.80335	-1.20646	0.586295	0.723786	-0.836648	-2.2085	-1.39256	4
616	0.55397	-1.20646	0.586295	0.723786	1.19405	0.452343	0.717382	2
617	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
618	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
619	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
620	0.55397	0.828042	0.586295	0.723786	1.19405	-2.2085	0.717382	2
621	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	0.717382	1
622	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
623	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	-1.39256	7
624	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
625	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
626	0.55397	-1.20646	0.586295	0.723786	-0.836648	-2.2085	0.717382	2
627	-1.80335	0.828042	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
628	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
629	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
630	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
631	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
632	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
633	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
634	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	1
635	0.55397	-1.20646	-1.70392	0.723786	-0.836648	0.452343	-1.39256	5
636	0.55397	0.828042	0.586295	-1.38024	-0.836648	0.452343	0.717382	0
637	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
638	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
639	-1.80335	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
640	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
641	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
642	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	0.717382	7
643	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
644	-1.80335	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
645	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
646	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
647	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	-2.2085	-1.39256	1
648	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	0.717382	3
649	0.55397	-1.20646	0.586295	0.723786	1.19405	-2.2085	0.717382	2
650	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
651	0.55397	-1.20646	-1.70392	0.723786	-0.836648	-2.2085	0.717382	2
652	0.55397	-1.20646	0.586295	0.723786	1.19405	0.452343	0.717382	8
653	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	0.717382	3
654	-1.80335	-1.20646	0.586295	-1.38024	-0.836648	-2.2085	-1.39256	1
655	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	8
656	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
657	0.55397	-1.20646	0.586295	-1.38024	-0.836648	0.452343	-1.39256	7
658	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
659	-1.80335	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
660	0.55397	0.828042	-1.70392	0.723786	-0.836648	0.452343	0.717382	5
661	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
662	0.55397	-1.20646	-1.70392	0.723786	-0.836648	0.452343	0.717382	3
663	0.55397	0.828042	0.586295	0.723786	1.19405	-2.2085	0.717382	8
664	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
665	0.55397	-1.20646	0.586295	0.723786	-0.836648	0.452343	0.717382	3
666	-1.80335	-1.20646	-1.70392	-1.38024	-0.836648	0.452343	-1.39256	1
667	0.55397	0.828042	-1.70392	-1.38024	1.19405	0.452343	0.717382	6
668	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	4
669	-1.80335	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
670	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
671	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	-1.39256	3
672	0.55397	0.828042	0.586295	-1.38024	1.19405	0.452343	0.717382	0
673	0.55397	0.828042	-1.70392	0.723786	1.19405	0.452343	0.717382	6
674	0.55397	0.828042	0.586295	0.723786	-0.836648	0.452343	0.717382	9
675	0.55397	0.828042	0.586295	0.723786	1.19405	0.452343	0.717382	8
