	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	clase
525	0.362124	1.40247	-0.741858	-0.749102	0.130744	-0.751472	-0.875521	0.424709	-1.49497	1.46523	-0.490576	-0.754113	-0.576766	-0.407173	-0.320377	-0.441355	0
526	1.49675	0.834193	-0.741858	0.312224	0.130744	1.45411	1.14193	0.424709	-1.49497	0.131518	-0.0701222	-0.642513	-0.576766	-0.407173	-0.320377	-0.441355	0
527	-1.33981	-1.72306	-0.741858	-0.749102	0.130744	-0.12947	-0.875521	0.424709	-1.49497	-0.838453	-0.490576	5.5763	-0.576766	-0.407173	-0.320377	-0.441355	0
528	0.740332	-1.15478	0.406752	-0.749102	0.130744	-0.450771	1.14193	0.424709	0.723561	-0.838453	0.350332	-0.176872	0.0663611	-0.407173	-0.320377	-0.441355	0
529	0.173021	1.40247	-0.741858	0.312224	0.130744	0.380226	-0.875521	0.424709	0.723561	-0.232221	-0.490576	-0.596334	-0.576766	3.19846	0.860565	2.11026	0
530	-0.110635	-0.870645	-0.741858	1.37355	0.130744	0.0536085	-0.875521	0.424709	-0.385703	0.616503	2.03215	1.52791	-0.576766	-0.407173	-0.320377	-0.441355	0
531	-0.867049	1.40247	1.55536	-0.749102	0.130744	-0.412228	-0.875521	0.424709	0.723561	-1.20219	-0.490576	-0.457796	-0.576766	-0.407173	-0.320377	-0.441355	0
532	1.5913	-0.870645	-0.741858	0.312224	0.130744	-0.447448	-0.875521	0.424709	-0.385703	0.252764	-0.490576	-0.807989	0.387925	-0.407173	-0.320377	-0.441355	0
533	-0.677946	-1.72306	1.55536	-0.749102	0.130744	-0.252408	-0.875521	0.424709	0.723561	0.495257	-0.911031	-0.588637	-0.576766	-0.407173	-0.320377	-0.441355	0
534	0.456676	1.11833	0.406752	-0.749102	0.130744	0.675278	-0.875521	0.424709	-1.49497	-0.232221	-0.490576	1.16233	-0.255202	-0.407173	-0.320377	-0.441355	0
535	-1.1507	0.265913	-0.741858	-0.749102	0.130744	-0.467717	1.14193	0.424709	0.723561	-1.56593	-0.0701222	-0.49243	-0.576766	-0.407173	-0.320377	-0.441355	0
536	1.02399	0.265913	-0.741858	0.312224	0.130744	-0.122492	1.14193	0.424709	0.723561	-1.44469	0.770786	0.0347834	-0.576766	-0.407173	-0.320377	-0.441355	0
537	0.362124	-0.870645	-0.741858	1.37355	0.130744	0.0353339	1.14193	0.424709	0.723561	1.70772	-0.0701222	-0.400072	-0.576766	-0.407173	-0.320377	-0.441355	0
538	-1.43436	-0.870645	1.55536	-0.749102	0.130744	-0.451768	1.14193	0.424709	0.723561	1.46523	0.350332	-0.723327	0.387925	-0.407173	-0.320377	-0.441355	0
539	-0.110635	1.11833	-0.741858	1.37355	0.130744	-0.472701	1.14193	0.424709	0.723561	0.374011	0.770786	-0.846472	-0.576766	-0.407173	-0.320377	-0.441355	0
540	-0.0160828	-1.72306	-0.741858	-0.749102	0.130744	-0.167016	-0.875521	-2.35403	-1.49497	1.34398	-0.490576	-0.0960579	-0.576766	-0.407173	-0.320377	-0.441355	0
541	0.551228	-1.72306	1.55536	-0.749102	0.130744	0.755354	1.14193	0.424709	0.723561	-0.474714	0.350332	-0.0537269	-0.255202	1.41062	2.04151	3.38607	1
542	-1.33981	1.11833	1.55536	-1.81043	0.130744	-0.453097	1.14193	0.424709	0.723561	-0.110975	0.350332	2.03204	0.387925	-0.407173	-0.320377	-0.441355	0
543	-1.33981	1.40247	-0.741858	-0.749102	0.130744	-0.472701	-0.875521	0.424709	0.723561	0.858996	0.350332	-0.253837	3.282	-0.407173	-0.320377	-0.441355	0
544	0.64578	0.265913	-0.741858	-0.749102	0.130744	-0.420535	-0.875521	0.424709	-1.49497	-1.20219	-0.490576	-0.734872	-0.576766	-0.407173	-0.320377	-0.441355	0
545	0.740332	-1.72306	-0.741858	-0.749102	0.130744	0.346335	1.14193	0.424709	0.723561	0.495257	0.770786	-0.411617	0.0663611	-0.407173	-0.320377	-0.441355	0
546	-0.583394	0.265913	-0.741858	0.312224	0.130744	-0.472701	-0.875521	0.424709	0.723561	0.980243	0.350332	-0.669451	1.03105	-0.407173	-0.320377	-0.441355	0
547	0.551228	0.550053	-0.741858	-0.749102	-7.64682	-0.472036	1.14193	0.424709	0.723561	-1.32344	-1.75194	-0.107603	-0.255202	-0.407173	-0.320377	-0.441355	0
548	1.21309	-0.870645	-0.741858	1.37355	0.130744	-0.472701	1.14193	0.424709	0.723561	0.0102715	0.350332	-0.561699	0.709488	-0.407173	-0.320377	-0.441355	0
549	-0.205186	-0.870645	1.55536	1.37355	0.130744	3.65969	1.14193	0.424709	-0.385703	0.252764	2.03215	-0.861865	-0.576766	-0.407173	-0.320377	-0.441355	0
550	-1.24526	-0.0182262	1.55536	-0.749102	0.130744	-0.347104	-0.875521	0.424709	0.723561	0.131518	-0.911031	0.315708	-0.576766	-0.407173	-0.320377	-0.441355	0
551	1.21309	0.265913	-0.741858	0.312224	0.130744	-0.402593	1.14193	0.424709	-1.49497	0.374011	-0.0701222	-0.246141	-0.255202	-0.407173	-0.320377	-0.441355	0
552	-0.677946	1.11833	-0.741858	-0.749102	0.130744	-0.548457	-0.875521	0.424709	0.723561	0.495257	-0.911031	-0.296168	0.0663611	2.9188	1.45104	0.834454	0
553	2.06406	0.834193	-0.741858	-0.749102	0.130744	0.440034	1.14193	0.424709	0.723561	-0.595961	1.19124	-0.580941	-0.576766	0.401847	0.270094	2.11026	0
554	0.078469	0.550053	-0.741858	1.37355	0.130744	0.169237	-0.875521	0.424709	-1.49497	0.0102715	-0.490576	-0.276927	9.3917	-0.407173	-0.320377	-0.441355	0
555	0.173021	1.11833	1.55536	-0.749102	0.130744	3.2716	1.14193	0.424709	-1.49497	1.58647	-0.490576	-0.661754	-0.576766	-0.407173	-0.320377	-0.441355	0
556	-0.39429	-1.72306	-0.741858	-0.749102	0.130744	-0.0361033	-0.875521	0.424709	0.723561	-0.9597	-0.490576	1.60873	-0.255202	0.451786	3.81292	3.38607	0
557	1.30764	0.265913	-0.741858	0.312224	0.130744	0.283204	1.14193	0.424709	0.723561	1.10149	0.770786	-0.480886	1.99574	-0.407173	-0.320377	-0.441355	0
558	0.173021	-0.870645	1.55536	1.37355	0.130744	-0.0394259	1.14193	0.424709	0.723561	-1.20219	0.770786	0.91219	-0.255202	-0.407173	-0.320377	-0.441355	1
559	-0.0160828	0.265913	-0.741858	-0.749102	-7.64682	-0.233469	1.14193	-2.35403	0.723561	0.980243	0.350332	1.48943	-0.576766	-0.407173	-0.320377	-0.441355	1
560	0.551228	1.11833	0.406752	-0.749102	0.130744	0.495522	-0.875521	0.424709	0.723561	0.252764	0.770786	0.542756	3.282	-0.407173	-0.320377	-0.441355	0
561	-0.677946	1.11833	-0.741858	-0.749102	0.130744	0.0137366	-0.875521	0.424709	-1.49497	0.858996	-0.490576	0.331101	-0.576766	-0.407173	-0.320377	-0.441355	0
562	-1.24526	-0.0182262	1.55536	-0.749102	0.130744	3.36663	1.14193	0.424709	0.723561	-0.9597	-0.911031	-0.534761	-0.255202	-0.407173	-0.320377	-0.441355	0
563	-0.488842	1.40247	-0.741858	-0.749102	0.130744	-0.573045	-0.875521	0.424709	0.723561	-0.353468	-0.490576	-0.877258	-0.255202	-0.407173	-0.320377	-0.441355	0
564	0.834884	1.11833	-0.741858	-0.749102	0.130744	0.356967	-0.875521	0.424709	0.723561	0.616503	2.03215	-0.881106	-0.576766	1.36069	0.270094	2.11026	0
565	-0.583394	0.265913	-0.741858	-0.749102	0.130744	-0.585339	-0.875521	0.424709	-1.49497	-0.9597	-0.490576	0.481183	-0.255202	-0.407173	-0.320377	-0.441355	0
566	-0.110635	1.11833	-0.741858	-0.749102	0.130744	-0.454094	-0.875521	-2.35403	0.723561	1.58647	-2.17239	-0.26923	-0.576766	2.06983	0.270094	2.11026	0
567	-1.43436	0.550053	1.55536	1.37355	0.130744	-0.402593	1.14193	0.424709	0.723561	1.58647	-2.17239	-0.369286	0.0663611	-0.407173	-0.320377	-0.441355	0
568	-0.488842	-0.870645	0.406752	1.37355	0.130744	0.727111	-0.875521	0.424709	-1.49497	-1.44469	-0.0701222	0.319556	0.0663611	-0.407173	-0.320377	-0.441355	0
569	1.68585	-1.15478	-0.741858	0.312224	0.130744	-0.472701	1.14193	0.424709	0.723561	1.70772	-2.17239	10.6252	-0.255202	-0.407173	-0.320377	-0.441355	0
570	-1.24526	-0.0182262	1.55536	-0.749102	0.130744	-0.320191	1.14193	0.424709	0.723561	0.0102715	-1.33148	-0.696389	3.282	-0.407173	-0.320377	-0.441355	0
571	0.456676	-0.302366	-0.741858	-1.81043	0.130744	-0.392292	-0.875521	0.424709	-1.49497	-0.838453	-0.490576	0.261832	-0.255202	-0.407173	-0.320377	-0.441355	0
572	0.834884	0.550053	-0.741858	-0.749102	0.130744	-0.0945821	1.14193	0.424709	0.723561	-0.232221	0.770786	-0.173023	2.3173	-0.407173	-0.320377	-0.441355	0
573	1.11854	-0.870645	-0.741858	1.37355	0.130744	-0.034442	-0.875521	0.424709	0.723561	0.0102715	-0.911031	0.627418	-0.576766	1.101	0.270094	2.11026	0
574	3.76599	0.834193	-0.741858	-0.749102	0.130744	-0.472368	1.14193	0.424709	0.723561	0.374011	0.770786	-0.765658	0.709488	-0.407173	-0.320377	-0.441355	0
575	-0.583394	1.40247	0.406752	-0.749102	0.130744	-0.450439	-0.875521	0.424709	0.723561	-1.32344	-0.490576	-0.276927	-0.255202	-0.407173	-0.320377	-0.441355	0
576	1.5913	0.834193	-0.741858	-1.81043	0.130744	-0.161368	1.14193	0.424709	0.723561	-1.32344	0.770786	-0.419313	-0.576766	-0.407173	-0.320377	-0.441355	0
577	0.267573	1.40247	-0.741858	-0.749102	0.130744	-0.472701	-0.875521	-2.35403	0.723561	-0.595961	-0.490576	-0.396223	-0.576766	-0.407173	-0.320377	-0.441355	0
578	-0.299738	-0.870645	-0.741858	1.37355	0.130744	-0.658105	-0.875521	0.424709	0.723561	0.616503	0.350332	1.03534	-0.576766	-0.407173	-0.320377	-0.441355	0
579	0.740332	0.265913	-0.741858	-0.749102	0.130744	-0.415883	1.14193	0.424709	0.723561	-1.44469	-1.75194	-0.942679	0.0663611	1.3507	0.860565	0.834454	0
580	-0.772497	1.11833	1.55536	1.37355	0.130744	-0.241444	1.14193	-2.35403	0.723561	-1.32344	-1.75194	-0.273079	-0.576766	1.36069	4.40339	2.11026	0
581	-1.1507	-0.870645	-0.741858	1.37355	0.130744	-0.352753	-0.875521	-2.35403	0.723561	1.46523	0.350332	2.13594	0.0663611	-0.407173	-0.320377	-0.441355	0
582	-1.24526	1.11833	1.55536	-0.749102	0.130744	-0.397276	1.14193	0.424709	0.723561	1.70772	-0.911031	0.0540248	-0.576766	-0.407173	-0.320377	-0.441355	1
583	-0.961601	-1.72306	-0.741858	-0.749102	0.130744	-0.394286	-0.875521	-2.35403	-0.385703	-1.44469	-0.490576	-0.20381	0.0663611	-0.407173	-0.320377	-0.441355	0
584	-0.772497	-0.870645	1.55536	1.37355	0.130744	-0.490311	1.14193	0.424709	0.723561	1.58647	-2.17239	1.35859	-0.255202	-0.407173	-0.320377	-0.441355	0
585	1.02399	1.11833	-0.741858	-0.749102	0.130744	-0.408906	-0.875521	0.424709	0.723561	0.858996	0.350332	-0.781051	-0.255202	-0.407173	-0.320377	-0.441355	0
586	0.173021	-0.870645	0.406752	1.37355	0.130744	-0.460075	-0.875521	0.424709	0.723561	1.10149	0.350332	-0.257686	1.03105	-0.407173	-0.320377	-0.441355	0
587	-0.867049	0.550053	1.55536	-0.749102	0.130744	-0.300587	-0.875521	0.424709	0.723561	0.252764	-0.490576	-0.884954	1.35261	-0.407173	-0.320377	-0.441355	0
588	-0.488842	0.550053	-0.741858	1.37355	0.130744	-0.467384	-0.875521	-2.35403	0.723561	0.252764	0.350332	-0.65021	0.387925	-0.407173	-0.320377	-0.441355	0
589	-0.0160828	0.265913	-0.741858	-0.749102	0.130744	-0.557761	-0.875521	0.424709	-1.49497	-1.56593	-0.0701222	-0.450099	-0.255202	-0.407173	-0.320377	-0.441355	0
590	0.173021	0.265913	-0.741858	-0.749102	0.130744	-0.437813	1.14193	-2.35403	0.723561	-1.44469	0.350332	1.55485	-0.255202	-0.407173	-0.320377	-0.441355	0
591	0.362124	0.550053	-0.741858	1.37355	0.130744	-0.361724	1.14193	0.424709	-1.49497	-1.32344	-0.0701222	-0.680996	-0.255202	-0.407173	-0.320377	-0.441355	0
592	-0.205186	1.11833	-0.741858	-0.749102	0.130744	-0.124486	1.14193	-2.35403	0.723561	0.616503	0.350332	0.542756	-0.576766	-0.407173	-0.320377	-0.441355	0
593	-0.0160828	1.40247	-0.741858	-0.749102	0.130744	-0.436816	-0.875521	-2.35403	-1.49497	-0.353468	-0.490576	-0.696389	1.35261	-0.407173	-0.320377	-0.441355	0
594	-0.961601	1.11833	-0.741858	-0.749102	0.130744	-0.253405	1.14193	0.424709	0.723561	0.73775	-0.0701222	-0.573244	-0.576766	-0.407173	-0.320377	-0.441355	0
595	-0.39429	-1.15478	1.55536	1.37355	-7.64682	-0.472701	-0.875521	0.424709	0.723561	-0.717207	0.350332	-0.600182	-0.576766	-0.407173	-0.320377	-0.441355	0
596	-1.24526	-0.302366	-0.741858	-1.81043	0.130744	-0.129138	1.14193	0.424709	0.723561	1.58647	-2.17239	-0.580941	-0.576766	-0.407173	-0.320377	-0.441355	0
597	0.551228	-0.586505	-0.741858	0.312224	0.130744	-0.405915	-0.875521	0.424709	0.723561	-1.08095	0.770786	-0.792596	-0.255202	3.41819	0.270094	2.11026	0
598	-0.39429	-0.586505	-0.741858	0.312224	0.130744	-0.409902	1.14193	0.424709	0.723561	-0.9597	0.770786	-0.446251	0.387925	-0.407173	-0.320377	-0.441355	0
599	1.7804	0.834193	0.406752	-1.81043	0.130744	-0.488982	-0.875521	0.424709	0.723561	1.58647	-2.17239	-0.29232	-0.576766	2.20966	0.860565	2.11026	0
600	0.173021	1.11833	0.406752	-0.749102	0.130744	-0.00320896	-0.875521	0.424709	-0.385703	1.46523	0.350332	-0.727175	0.0663611	-0.407173	-0.320377	-0.441355	0
601	1.5913	0.834193	0.406752	1.37355	0.130744	-0.384982	-0.875521	-2.35403	0.723561	-0.9597	0.350332	0.996852	0.0663611	-0.407173	-0.320377	-0.441355	0
602	1.02399	-0.302366	-0.741858	1.37355	0.130744	-0.454758	-0.875521	-2.35403	-0.385703	0.252764	2.03215	-0.619423	-0.576766	-0.407173	-0.320377	-0.441355	0
603	0.834884	0.265913	-0.741858	0.312224	0.130744	3.68694	-0.875521	0.424709	0.723561	0.131518	-0.911031	-0.453948	-0.255202	1.07104	2.04151	3.38607	0
604	-0.867049	1.40247	1.55536	-0.749102	0.130744	0.484557	1.14193	0.424709	0.723561	-1.68718	0.350332	0.35419	-0.576766	-0.407173	-0.320377	-0.441355	1
605	0.078469	0.265913	-0.741858	0.312224	0.130744	-0.472701	-0.875521	0.424709	0.723561	0.131518	0.350332	-0.742568	-0.576766	-0.407173	-0.320377	-0.441355	0
606	-0.961601	-1.72306	-0.741858	-0.749102	0.130744	-0.443461	-0.875521	-2.35403	0.723561	-0.9597	0.770786	-0.288472	-0.255202	-0.407173	-0.320377	-0.441355	0
607	-1.24526	0.265913	-0.741858	-0.749102	0.130744	-0.133789	-0.875521	0.424709	-1.49497	1.46523	-0.490576	-0.0498786	-0.576766	-0.407173	-0.320377	-0.441355	0
608	-0.488842	1.11833	0.406752	1.37355	0.130744	-0.433161	1.14193	0.424709	0.723561	0.858996	0.350332	-0.527065	1.67418	-0.407173	-0.320377	-0.441355	0
609	0.929435	-1.15478	1.55536	1.37355	0.130744	0.0569312	1.14193	0.424709	-0.385703	-1.44469	-1.75194	-0.257686	-0.576766	-0.407173	-0.320377	-0.441355	0
610	0.456676	1.11833	-0.741858	1.37355	0.130744	-0.359066	-0.875521	-2.35403	0.723561	-1.32344	-0.490576	-0.692541	-0.576766	-0.407173	-0.320377	-0.441355	0
611	0.834884	1.40247	1.55536	-0.749102	0.130744	-0.448777	1.14193	0.424709	-1.49497	-0.9597	-0.490576	-0.473189	-0.255202	-0.407173	-0.320377	-0.441355	0
612	-0.867049	0.265913	-0.741858	-0.749102	0.130744	-0.468049	-0.875521	0.424709	-1.49497	-1.68718	-0.0701222	-0.357741	-0.576766	-0.407173	-0.320377	-0.441355	0
613	-1.43436	-0.302366	1.55536	1.37355	0.130744	-0.445787	1.14193	0.424709	0.723561	0.616503	0.350332	-0.00754759	0.0663611	-0.407173	-0.320377	-0.441355	0
614	-0.0160828	0.550053	-0.741858	1.37355	0.130744	-0.395947	1.14193	0.424709	0.723561	-1.08095	0.770786	0.338797	-0.255202	-0.407173	-0.320377	-0.441355	1
615	-0.205186	1.11833	-0.741858	1.37355	0.130744	-0.08694	-0.875521	0.424709	0.723561	-0.838453	-0.911031	-0.107603	-0.576766	2.95875	0.270094	2.11026	0
616	-0.961601	0.265913	-0.741858	-0.749102	0.130744	-0.487653	-0.875521	0.424709	-1.49497	-1.68718	-0.0701222	-0.307713	-0.576766	-0.407173	-0.320377	-0.441355	0
617	-1.24526	-0.870645	1.55536	1.37355	0.130744	-0.395947	-0.875521	-2.35403	0.723561	1.10149	0.350332	1.17002	-0.255202	-0.407173	-0.320377	-0.441355	0
618	-0.961601	-0.870645	1.55536	-0.749102	0.130744	-0.460739	1.14193	0.424709	0.723561	1.34398	0.770786	-0.611727	-0.255202	-0.407173	-0.320377	-0.441355	0
619	-1.05615	1.11833	-0.741858	1.37355	0.130744	0.0489568	-0.875521	0.424709	0.723561	1.22274	-0.490576	-0.0152441	-0.576766	-0.407173	-0.320377	-0.441355	0
620	-0.583394	1.11833	-0.741858	1.37355	0.130744	1.86977	1.14193	0.424709	0.723561	-0.595961	0.770786	-0.161479	0.0663611	1.42061	2.04151	3.38607	1
621	-0.772497	0.265913	-0.741858	0.312224	0.130744	0.758012	-0.875521	0.424709	-1.49497	-1.20219	-0.0701222	0.704383	-0.255202	-0.407173	-0.320377	-0.441355	0
622	-1.05615	1.11833	1.55536	1.37355	0.130744	1.72657	-0.875521	0.424709	0.723561	0.616503	0.770786	-0.0960579	1.67418	-0.407173	-0.320377	-0.441355	0
623	-0.867049	0.265913	1.55536	-0.749102	0.130744	-0.500611	-0.875521	0.424709	0.723561	-0.595961	-0.490576	0.62357	-0.576766	-0.407173	-0.320377	-0.441355	0
624	-0.110635	-0.870645	1.55536	1.37355	0.130744	0.0286886	1.14193	0.424709	0.723561	-0.474714	-0.490576	0.26568	-0.576766	0.182113	1.45104	2.11026	0
625	-0.961601	0.550053	-0.741858	1.37355	0.130744	-0.0959111	1.14193	0.424709	0.723561	-1.20219	-1.75194	-0.346196	-0.255202	-0.407173	-0.320377	-0.441355	0
626	-0.488842	1.11833	-0.741858	-0.749102	0.130744	-0.42419	-0.875521	-2.35403	-1.49497	-0.110975	-0.490576	0.0771145	-0.255202	-0.407173	-0.320377	-0.441355	0
627	-0.772497	-0.870645	1.55536	1.37355	0.130744	2.66688	-0.875521	0.424709	0.723561	-0.9597	-0.490576	0.631266	-0.576766	-0.407173	-0.320377	-0.441355	0
628	1.49675	0.834193	-0.741858	-0.749102	0.130744	-0.348433	-0.875521	-2.35403	0.723561	0.0102715	0.350332	-0.107603	-0.576766	-0.407173	-0.320377	-0.441355	0
629	0.362124	1.11833	-0.741858	-0.749102	0.130744	-0.443461	1.14193	0.424709	0.723561	1.58647	0.770786	-0.438554	-0.255202	-0.407173	-0.320377	-0.441355	0
630	1.68585	-0.870645	-0.741858	1.37355	0.130744	0.445682	1.14193	0.424709	0.723561	0.980243	2.4526	-0.103754	-0.576766	1.66032	0.860565	2.11026	0
631	-1.05615	-0.870645	1.55536	1.37355	0.130744	-0.472036	-0.875521	-2.35403	0.723561	1.10149	0.350332	2.95178	1.67418	-0.407173	-0.320377	-0.441355	1
632	-0.772497	1.11833	-0.741858	1.37355	0.130744	2.19307	1.14193	0.424709	0.723561	1.70772	2.03215	-0.60403	-0.576766	0.651544	1.45104	2.11026	0
633	1.02399	0.265913	-0.741858	-0.749102	0.130744	-0.376676	-0.875521	0.424709	-1.49497	0.616503	-0.490576	-0.842623	3.282	-0.407173	-0.320377	-0.441355	0
634	3.95509	0.834193	-0.741858	-0.749102	0.130744	-0.472701	1.14193	0.424709	0.723561	0.252764	-1.33148	-0.477037	2.3173	-0.407173	-0.320377	-0.441355	0
635	1.5913	0.550053	0.406752	1.37355	0.130744	-0.0135092	1.14193	0.424709	-1.49497	-0.838453	-0.0701222	1.678	-0.576766	-0.407173	-0.320377	-0.441355	1
636	-0.772497	-0.870645	0.406752	1.37355	-7.64682	-0.379666	1.14193	-2.35403	0.723561	0.252764	2.03215	-0.419313	-0.576766	-0.407173	-0.320377	-0.441355	0
637	-0.0160828	0.265913	0.406752	0.312224	0.130744	0.256623	-0.875521	0.424709	-1.49497	-1.56593	-0.0701222	-0.20381	0.709488	-0.407173	-0.320377	-0.441355	0
638	-0.961601	0.550053	-0.741858	-0.749102	0.130744	-0.461736	1.14193	0.424709	0.723561	-1.20219	0.770786	-0.38083	0.387925	-0.407173	-0.320377	-0.441355	0
639	-0.583394	0.265913	0.406752	-0.749102	0.130744	-0.381328	1.14193	-2.35403	0.723561	-0.717207	0.350332	-0.461644	0.709488	-0.407173	-0.320377	-0.441355	0
640	-1.33981	-0.870645	1.55536	1.37355	0.130744	-0.239118	-0.875521	0.424709	-1.49497	-1.32344	-0.0701222	1.25469	0.0663611	-0.407173	-0.320377	-0.441355	1
641	1.49675	-1.72306	0.406752	-1.81043	0.130744	-0.177981	1.14193	0.424709	-1.49497	0.495257	-0.0701222	-0.85032	1.67418	-0.407173	-0.320377	-0.441355	0
642	1.40219	-1.43892	-0.741858	-1.81043	0.130744	-0.472701	1.14193	0.424709	-1.49497	0.495257	-0.0701222	0.796742	-0.255202	-0.407173	-0.320377	-0.441355	0
643	1.11854	-1.72306	1.55536	-0.749102	0.130744	-0.0812914	-0.875521	0.424709	-1.49497	-0.110975	-0.490576	0.119446	-0.255202	-0.407173	-0.320377	-0.441355	0
644	-0.205186	-0.870645	-0.741858	1.37355	0.130744	0.44535	-0.875521	0.424709	-1.49497	-1.68718	-0.0701222	1.0084	-0.255202	-0.407173	-0.320377	-0.441355	1
645	-0.867049	-0.302366	1.55536	1.37355	0.130744	-0.176984	-0.875521	-2.35403	0.723561	1.46523	0.770786	-0.911892	2.3173	-0.407173	-0.320377	-0.441355	0
646	0.456676	0.550053	-0.741858	-0.749102	0.130744	-0.290619	1.14193	0.424709	0.723561	-0.474714	0.770786	3.52902	0.387925	-0.407173	-0.320377	-0.441355	1
647	1.40219	1.11833	-0.741858	1.37355	0.130744	-0.382324	1.14193	0.424709	0.723561	1.22274	0.770786	-0.619423	-0.255202	-0.407173	-0.320377	-0.441355	0
648	0.456676	-0.870645	0.406752	1.37355	0.130744	1.61027	-0.875521	0.424709	-0.385703	0.252764	2.03215	-0.0575752	0.0663611	0.72146	0.860565	2.11026	0
649	-1.1507	-0.302366	-0.741858	-0.749102	0.130744	-0.413557	-0.875521	0.424709	0.723561	-1.32344	-0.490576	-0.126844	0.387925	-0.407173	-0.320377	-0.441355	0
650	1.7804	-0.870645	-0.741858	0.312224	0.130744	-0.38897	-0.875521	-2.35403	0.723561	-0.353468	-0.911031	-0.542458	-0.255202	1.07104	1.45104	2.11026	0
651	-0.772497	-0.586505	1.55536	1.37355	0.130744	7.38971	-0.875521	0.424709	0.723561	0.0102715	-0.911031	-0.249989	-0.255202	1.06105	0.860565	2.11026	0
652	-1.33981	-0.302366	1.55536	1.37355	0.130744	-0.445787	1.14193	0.424709	0.723561	-1.32344	-1.75194	-0.257686	-0.576766	1.59041	1.45104	2.11026	0
653	0.834884	0.550053	0.406752	1.37355	0.130744	-0.453097	-0.875521	0.424709	-1.49497	1.46523	-0.490576	-0.757961	-0.255202	-0.407173	-0.320377	-0.441355	0
654	0.362124	1.40247	-0.741858	-0.749102	0.130744	-0.0264676	1.14193	-2.35403	0.723561	-0.9597	0.350332	-0.169175	-0.576766	-0.407173	-0.320377	-0.441355	0
655	1.5913	0.834193	-0.741858	-0.749102	0.130744	-0.397941	1.14193	0.424709	0.723561	-1.08095	0.770786	-0.546306	1.03105	-0.407173	-0.320377	-0.441355	0
656	1.68585	0.834193	-0.741858	0.312224	0.130744	-0.472701	-0.875521	0.424709	-1.49497	1.22274	-0.490576	-0.615575	1.35261	-0.407173	-0.320377	-0.441355	0
657	1.5913	0.834193	0.406752	0.312224	0.130744	0.37059	-0.875521	0.424709	0.723561	1.82897	0.350332	0.165625	1.03105	-0.407173	-0.320377	-0.441355	0
658	2.15861	0.834193	-0.741858	0.312224	0.130744	-0.458413	1.14193	0.424709	0.723561	-0.595961	-1.33148	-0.565548	-0.576766	0.511714	0.270094	3.38607	0
659	0.551228	1.11833	-0.741858	-0.749102	0.130744	-0.453761	1.14193	0.424709	0.723561	-1.32344	-0.490576	-0.0421821	-0.576766	3.01868	0.270094	3.38607	0
660	-0.110635	-0.870645	-0.741858	1.37355	0.130744	-0.511576	-0.875521	0.424709	0.723561	0.131518	0.350332	1.94738	-0.255202	-0.407173	-0.320377	-0.441355	0
661	-0.488842	1.11833	0.406752	-0.749102	0.130744	-0.251412	-0.875521	-2.35403	0.723561	-1.56593	-0.911031	-0.284623	-0.576766	0.931206	0.270094	0.834454	0
662	-1.24526	-0.870645	1.55536	1.37355	0.130744	-0.472701	-0.875521	0.424709	0.723561	0.0102715	0.350332	1.93583	0.709488	-0.407173	-0.320377	-0.441355	1
663	-0.299738	1.11833	1.55536	1.37355	0.130744	-0.464394	-0.875521	0.424709	0.723561	-1.80842	-0.0701222	-0.122996	-0.255202	-0.407173	-0.320377	-0.441355	1
664	1.11854	-0.302366	-0.741858	0.312224	0.130744	-0.129138	-0.875521	0.424709	0.723561	0.374011	2.03215	2.27063	-0.255202	1.30076	1.45104	0.834454	0
665	0.456676	0.265913	1.55536	-0.749102	0.130744	-0.365046	-0.875521	0.424709	-1.49497	1.70772	-0.490576	0.111749	1.03105	-0.407173	-0.320377	-0.441355	0
666	1.21309	1.11833	-0.741858	-0.749102	0.130744	-0.472701	1.14193	0.424709	-0.385703	0.0102715	2.03215	2.7786	-0.576766	0.541677	4.40339	2.11026	0
667	-0.867049	-0.870645	-0.741858	1.37355	0.130744	-0.472701	1.14193	0.424709	0.723561	0.374011	2.03215	-0.76181	-0.576766	-0.407173	-0.320377	-0.441355	0
668	1.30764	-0.870645	-0.741858	0.312224	0.130744	-0.266364	1.14193	-2.35403	0.723561	-1.68718	-1.75194	-0.577092	-0.576766	1.6803	0.270094	2.11026	0
669	1.30764	0.834193	0.406752	-0.749102	0.130744	-0.426848	1.14193	0.424709	0.723561	0.131518	0.350332	-0.226899	-0.576766	-0.407173	-0.320377	-0.441355	0
670	1.40219	1.11833	-0.741858	-0.749102	0.130744	0.877296	1.14193	-2.35403	-0.385703	1.46523	0.350332	-0.896499	0.387925	-0.407173	-0.320377	-0.441355	0
671	-0.110635	0.265913	-0.741858	-0.749102	0.130744	3.21013	1.14193	0.424709	-1.49497	-0.595961	-0.0701222	-0.580941	-0.576766	-0.407173	-0.320377	-0.441355	0
672	0.267573	1.11833	-0.741858	-0.749102	0.130744	-0.369698	-0.875521	0.424709	0.723561	-1.20219	-1.75194	-0.246141	-0.576766	2.12975	0.270094	2.11026	0
673	-0.867049	-0.302366	-0.741858	-1.81043	0.130744	-0.448445	-0.875521	0.424709	0.723561	0.616503	2.03215	-0.407768	-0.576766	0.951181	0.270094	2.11026	0
