	f1	f2	f3	f4	f5	f6	f7	f8	clase
292	2.04045	-1.78471	-0.561586	-1.46912	0.999349	1.34077	0.117287	-1.16863	2
293	1.28414	-1.22844	0	-1.1979	0.999349	-1.34077	0.117287	-1.16863	2
294	1.28414	-1.22844	0	-1.1979	0.999349	-0.446922	0.117287	-1.16863	2
295	1.28414	-1.22844	0	-1.1979	0.999349	0.446922	0.117287	-1.16863	2
296	1.28414	-1.22844	0	-1.1979	0.999349	1.34077	0.117287	-1.16863	2
297	0.90599	-0.950301	-0.561586	-0.655453	0.999349	-1.34077	0.117287	-1.16863	2
298	0.90599	-0.950301	-0.561586	-0.655453	0.999349	-0.446922	0.117287	-1.16863	2
299	0.90599	-0.950301	-0.561586	-0.655453	0.999349	0.446922	0.117287	-1.16863	2
300	0.90599	-0.950301	-0.561586	-0.655453	0.999349	1.34077	0.117287	-1.16863	2
301	0.527838	-0.672164	0	-0.655453	0.999349	-1.34077	0.117287	-1.16863	1
302	0.527838	-0.672164	0	-0.655453	0.999349	-0.446922	0.117287	-1.16863	1
303	0.527838	-0.672164	0	-0.655453	0.999349	0.446922	0.117287	-1.16863	1
304	0.527838	-0.672164	0	-0.655453	0.999349	1.34077	0.117287	-1.16863	1
305	0.244223	-0.394027	0.561586	-0.655453	0.999349	-1.34077	0.117287	-1.16863	2
306	0.244223	-0.394027	0.561586	-0.655453	0.999349	-0.446922	0.117287	-1.16863	2
307	0.244223	-0.394027	0.561586	-0.655453	0.999349	0.446922	0.117287	-1.16863	2
308	0.244223	-0.394027	0.561586	-0.655453	0.999349	1.34077	0.117287	-1.16863	2
309	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	-1.34077	0.117287	-1.16863	2
310	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	-0.446922	0.117287	-1.16863	2
311	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	0.446922	0.117287	-1.16863	2
312	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	1.34077	0.117287	-1.16863	2
313	-0.228467	0.162247	-1.68476	0.971879	-0.999349	-1.34077	0.117287	-1.16863	0
314	-0.228467	0.162247	-1.68476	0.971879	-0.999349	-0.446922	0.117287	-1.16863	0
315	-0.228467	0.162247	-1.68476	0.971879	-0.999349	0.446922	0.117287	-1.16863	0
316	-0.228467	0.162247	-1.68476	0.971879	-0.999349	1.34077	0.117287	-1.16863	0
317	-0.512081	0.440383	-1.12317	0.971879	-0.999349	-1.34077	0.117287	-1.16863	0
318	-0.512081	0.440383	-1.12317	0.971879	-0.999349	-0.446922	0.117287	-1.16863	0
319	-0.512081	0.440383	-1.12317	0.971879	-0.999349	0.446922	0.117287	-1.16863	0
320	-0.512081	0.440383	-1.12317	0.971879	-0.999349	1.34077	0.117287	-1.16863	0
321	-0.701157	0.71852	-0.561586	0.971879	-0.999349	-1.34077	0.117287	-1.16863	0
322	-0.701157	0.71852	-0.561586	0.971879	-0.999349	-0.446922	0.117287	-1.16863	0
323	-0.701157	0.71852	-0.561586	0.971879	-0.999349	0.446922	0.117287	-1.16863	0
324	-0.701157	0.71852	-0.561586	0.971879	-0.999349	1.34077	0.117287	-1.16863	0
325	-0.984772	0.996657	0	0.971879	-0.999349	-1.34077	0.117287	-1.16863	0
326	-0.984772	0.996657	0	0.971879	-0.999349	-0.446922	0.117287	-1.16863	0
327	-0.984772	0.996657	0	0.971879	-0.999349	0.446922	0.117287	-1.16863	0
328	-0.984772	0.996657	0	0.971879	-0.999349	1.34077	0.117287	-1.16863	0
329	-1.17385	1.27479	0.561586	0.971879	-0.999349	-1.34077	0.117287	-1.16863	1
330	-1.17385	1.27479	0.561586	0.971879	-0.999349	-0.446922	0.117287	-1.16863	1
331	-1.17385	1.27479	0.561586	0.971879	-0.999349	0.446922	0.117287	-1.16863	1
332	-1.17385	1.27479	0.561586	0.971879	-0.999349	1.34077	0.117287	-1.16863	1
333	-1.36292	1.55293	1.12317	0.971879	-0.999349	-1.34077	0.117287	-1.16863	0
334	-1.36292	1.55293	1.12317	0.971879	-0.999349	-0.446922	0.117287	-1.16863	0
335	-1.36292	1.55293	1.12317	0.971879	-0.999349	0.446922	0.117287	-1.16863	0
336	-1.36292	1.55293	1.12317	0.971879	-0.999349	1.34077	0.117287	-1.16863	0
337	2.04045	-1.78471	-0.561586	-1.46912	0.999349	-1.34077	0.117287	-0.523869	2
338	2.04045	-1.78471	-0.561586	-1.46912	0.999349	-0.446922	0.117287	-0.523869	2
339	2.04045	-1.78471	-0.561586	-1.46912	0.999349	0.446922	0.117287	-0.523869	1
340	2.04045	-1.78471	-0.561586	-1.46912	0.999349	1.34077	0.117287	-0.523869	2
341	1.28414	-1.22844	0	-1.1979	0.999349	-1.34077	0.117287	-0.523869	2
342	1.28414	-1.22844	0	-1.1979	0.999349	-0.446922	0.117287	-0.523869	2
343	1.28414	-1.22844	0	-1.1979	0.999349	0.446922	0.117287	-0.523869	2
344	1.28414	-1.22844	0	-1.1979	0.999349	1.34077	0.117287	-0.523869	2
345	0.90599	-0.950301	-0.561586	-0.655453	0.999349	-1.34077	0.117287	-0.523869	2
346	0.90599	-0.950301	-0.561586	-0.655453	0.999349	-0.446922	0.117287	-0.523869	2
347	0.90599	-0.950301	-0.561586	-0.655453	0.999349	0.446922	0.117287	-0.523869	2
348	0.90599	-0.950301	-0.561586	-0.655453	0.999349	1.34077	0.117287	-0.523869	2
349	0.527838	-0.672164	0	-0.655453	0.999349	-1.34077	0.117287	-0.523869	1
350	0.527838	-0.672164	0	-0.655453	0.999349	-0.446922	0.117287	-0.523869	1
351	0.527838	-0.672164	0	-0.655453	0.999349	0.446922	0.117287	-0.523869	1
352	0.527838	-0.672164	0	-0.655453	0.999349	1.34077	0.117287	-0.523869	1
353	0.244223	-0.394027	0.561586	-0.655453	0.999349	-1.34077	0.117287	-0.523869	2
354	0.244223	-0.394027	0.561586	-0.655453	0.999349	-0.446922	0.117287	-0.523869	2
355	0.244223	-0.394027	0.561586	-0.655453	0.999349	0.446922	0.117287	-0.523869	2
356	0.244223	-0.394027	0.561586	-0.655453	0.999349	1.34077	0.117287	-0.523869	2
357	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	-1.34077	0.117287	-0.523869	2
358	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	-0.446922	0.117287	-0.523869	2
359	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	0.446922	0.117287	-0.523869	2
360	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	1.34077	0.117287	-0.523869	2
361	-0.228467	0.162247	-1.68476	0.971879	-0.999349	-1.34077	0.117287	-0.523869	0
362	-0.228467	0.162247	-1.68476	0.971879	-0.999349	-0.446922	0.117287	-0.523869	0
363	-0.228467	0.162247	-1.68476	0.971879	-0.999349	0.446922	0.117287	-0.523869	0
364	-0.228467	0.162247	-1.68476	0.971879	-0.999349	1.34077	0.117287	-0.523869	0
365	-0.512081	0.440383	-1.12317	0.971879	-0.999349	-1.34077	0.117287	-0.523869	0
366	-0.512081	0.440383	-1.12317	0.971879	-0.999349	-0.446922	0.117287	-0.523869	0
367	-0.512081	0.440383	-1.12317	0.971879	-0.999349	0.446922	0.117287	-0.523869	0
368	-0.512081	0.440383	-1.12317	0.971879	-0.999349	1.34077	0.117287	-0.523869	0
369	-0.701157	0.71852	-0.561586	0.971879	-0.999349	-1.34077	0.117287	-0.523869	0
370	-0.701157	0.71852	-0.561586	0.971879	-0.999349	-0.446922	0.117287	-0.523869	0
371	-0.701157	0.71852	-0.561586	0.971879	-0.999349	0.446922	0.117287	-0.523869	0
372	-0.701157	0.71852	-0.561586	0.971879	-0.999349	1.34077	0.117287	-0.523869	0
373	-0.984772	0.996657	0	0.971879	-0.999349	-1.34077	0.117287	-0.523869	0
374	-0.984772	0.996657	0	0.971879	-0.999349	-0.446922	0.117287	-0.523869	0
375	-0.984772	0.996657	0	0.971879	-0.999349	0.446922	0.117287	-0.523869	0
376	-0.984772	0.996657	0	0.971879	-0.999349	1.34077	0.117287	-0.523869	0
377	-1.17385	1.27479	0.561586	0.971879	-0.999349	-1.34077	0.117287	-0.523869	1
378	-1.17385	1.27479	0.561586	0.971879	-0.999349	-0.446922	0.117287	-0.523869	0
379	-1.17385	1.27479	0.561586	0.971879	-0.999349	0.446922	0.117287	-0.523869	0
380	-1.17385	1.27479	0.561586	0.971879	-0.999349	1.34077	0.117287	-0.523869	0
381	-1.36292	1.55293	1.12317	0.971879	-0.999349	-1.34077	0.117287	-0.523869	0
382	-1.36292	1.55293	1.12317	0.971879	-0.999349	-0.446922	0.117287	-0.523869	0
383	-1.36292	1.55293	1.12317	0.971879	-0.999349	0.446922	0.117287	-0.523869	0
384	-1.36292	1.55293	1.12317	0.971879	-0.999349	1.34077	0.117287	-0.523869	0
385	2.04045	-1.78471	-0.561586	-1.46912	0.999349	-1.34077	0.117287	0.120893	2
386	2.04045	-1.78471	-0.561586	-1.46912	0.999349	-0.446922	0.117287	0.120893	2
387	2.04045	-1.78471	-0.561586	-1.46912	0.999349	0.446922	0.117287	0.120893	1
388	2.04045	-1.78471	-0.561586	-1.46912	0.999349	1.34077	0.117287	0.120893	2
389	1.28414	-1.22844	0	-1.1979	0.999349	-1.34077	0.117287	0.120893	2
390	1.28414	-1.22844	0	-1.1979	0.999349	-0.446922	0.117287	0.120893	2
391	1.28414	-1.22844	0	-1.1979	0.999349	0.446922	0.117287	0.120893	2
392	1.28414	-1.22844	0	-1.1979	0.999349	1.34077	0.117287	0.120893	2
393	0.90599	-0.950301	-0.561586	-0.655453	0.999349	-1.34077	0.117287	0.120893	2
394	0.90599	-0.950301	-0.561586	-0.655453	0.999349	-0.446922	0.117287	0.120893	2
395	0.90599	-0.950301	-0.561586	-0.655453	0.999349	0.446922	0.117287	0.120893	2
396	0.90599	-0.950301	-0.561586	-0.655453	0.999349	1.34077	0.117287	0.120893	2
397	0.527838	-0.672164	0	-0.655453	0.999349	-1.34077	0.117287	0.120893	1
398	0.527838	-0.672164	0	-0.655453	0.999349	-0.446922	0.117287	0.120893	1
399	0.527838	-0.672164	0	-0.655453	0.999349	0.446922	0.117287	0.120893	1
400	0.527838	-0.672164	0	-0.655453	0.999349	1.34077	0.117287	0.120893	1
401	0.244223	-0.394027	0.561586	-0.655453	0.999349	-1.34077	0.117287	0.120893	2
402	0.244223	-0.394027	0.561586	-0.655453	0.999349	-0.446922	0.117287	0.120893	2
403	0.244223	-0.394027	0.561586	-0.655453	0.999349	0.446922	0.117287	0.120893	2
404	0.244223	-0.394027	0.561586	-0.655453	0.999349	1.34077	0.117287	0.120893	2
405	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	-1.34077	0.117287	0.120893	2
406	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	-0.446922	0.117287	0.120893	2
407	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	0.446922	0.117287	0.120893	2
408	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	1.34077	0.117287	0.120893	2
409	-0.228467	0.162247	-1.68476	0.971879	-0.999349	-1.34077	0.117287	0.120893	0
410	-0.228467	0.162247	-1.68476	0.971879	-0.999349	-0.446922	0.117287	0.120893	0
411	-0.228467	0.162247	-1.68476	0.971879	-0.999349	0.446922	0.117287	0.120893	0
412	-0.228467	0.162247	-1.68476	0.971879	-0.999349	1.34077	0.117287	0.120893	0
413	-0.512081	0.440383	-1.12317	0.971879	-0.999349	-1.34077	0.117287	0.120893	0
414	-0.512081	0.440383	-1.12317	0.971879	-0.999349	-0.446922	0.117287	0.120893	0
415	-0.512081	0.440383	-1.12317	0.971879	-0.999349	0.446922	0.117287	0.120893	0
416	-0.512081	0.440383	-1.12317	0.971879	-0.999349	1.34077	0.117287	0.120893	0
417	-0.701157	0.71852	-0.561586	0.971879	-0.999349	-1.34077	0.117287	0.120893	0
418	-0.701157	0.71852	-0.561586	0.971879	-0.999349	-0.446922	0.117287	0.120893	0
419	-0.701157	0.71852	-0.561586	0.971879	-0.999349	0.446922	0.117287	0.120893	0
420	-0.701157	0.71852	-0.561586	0.971879	-0.999349	1.34077	0.117287	0.120893	0
421	-0.984772	0.996657	0	0.971879	-0.999349	-1.34077	0.117287	0.120893	0
422	-0.984772	0.996657	0	0.971879	-0.999349	-0.446922	0.117287	0.120893	0
423	-0.984772	0.996657	0	0.971879	-0.999349	0.446922	0.117287	0.120893	0
424	-0.984772	0.996657	0	0.971879	-0.999349	1.34077	0.117287	0.120893	0
425	-1.17385	1.27479	0.561586	0.971879	-0.999349	-1.34077	0.117287	0.120893	0
426	-1.17385	1.27479	0.561586	0.971879	-0.999349	-0.446922	0.117287	0.120893	0
427	-1.17385	1.27479	0.561586	0.971879	-0.999349	0.446922	0.117287	0.120893	0
428	-1.17385	1.27479	0.561586	0.971879	-0.999349	1.34077	0.117287	0.120893	0
429	-1.36292	1.55293	1.12317	0.971879	-0.999349	-1.34077	0.117287	0.120893	0
430	-1.36292	1.55293	1.12317	0.971879	-0.999349	-0.446922	0.117287	0.120893	0
431	-1.36292	1.55293	1.12317	0.971879	-0.999349	0.446922	0.117287	0.120893	0
432	-1.36292	1.55293	1.12317	0.971879	-0.999349	1.34077	0.117287	0.120893	0
433	2.04045	-1.78471	-0.561586	-1.46912	0.999349	-1.34077	0.117287	0.765655	2
434	2.04045	-1.78471	-0.561586	-1.46912	0.999349	-0.446922	0.117287	0.765655	2
435	2.04045	-1.78471	-0.561586	-1.46912	0.999349	0.446922	0.117287	0.765655	1
436	2.04045	-1.78471	-0.561586	-1.46912	0.999349	1.34077	0.117287	0.765655	2
437	1.28414	-1.22844	0	-1.1979	0.999349	-1.34077	0.117287	0.765655	2
438	1.28414	-1.22844	0	-1.1979	0.999349	-0.446922	0.117287	0.765655	2
439	1.28414	-1.22844	0	-1.1979	0.999349	0.446922	0.117287	0.765655	2
440	1.28414	-1.22844	0	-1.1979	0.999349	1.34077	0.117287	0.765655	2
441	0.90599	-0.950301	-0.561586	-0.655453	0.999349	-1.34077	0.117287	0.765655	2
442	0.90599	-0.950301	-0.561586	-0.655453	0.999349	-0.446922	0.117287	0.765655	2
443	0.90599	-0.950301	-0.561586	-0.655453	0.999349	0.446922	0.117287	0.765655	2
444	0.90599	-0.950301	-0.561586	-0.655453	0.999349	1.34077	0.117287	0.765655	2
445	0.527838	-0.672164	0	-0.655453	0.999349	-1.34077	0.117287	0.765655	1
446	0.527838	-0.672164	0	-0.655453	0.999349	-0.446922	0.117287	0.765655	1
447	0.527838	-0.672164	0	-0.655453	0.999349	0.446922	0.117287	0.765655	1
448	0.527838	-0.672164	0	-0.655453	0.999349	1.34077	0.117287	0.765655	1
449	0.244223	-0.394027	0.561586	-0.655453	0.999349	-1.34077	0.117287	0.765655	2
450	0.244223	-0.394027	0.561586	-0.655453	0.999349	-0.446922	0.117287	0.765655	2
451	0.244223	-0.394027	0.561586	-0.655453	0.999349	0.446922	0.117287	0.765655	2
452	0.244223	-0.394027	0.561586	-0.655453	0.999349	1.34077	0.117287	0.765655	2
453	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	-1.34077	0.117287	0.765655	2
454	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	-0.446922	0.117287	0.765655	2
455	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	0.446922	0.117287	0.765655	2
456	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	1.34077	0.117287	0.765655	2
457	-0.228467	0.162247	-1.68476	0.971879	-0.999349	-1.34077	0.117287	0.765655	0
458	-0.228467	0.162247	-1.68476	0.971879	-0.999349	-0.446922	0.117287	0.765655	0
459	-0.228467	0.162247	-1.68476	0.971879	-0.999349	0.446922	0.117287	0.765655	0
460	-0.228467	0.162247	-1.68476	0.971879	-0.999349	1.34077	0.117287	0.765655	0
461	-0.512081	0.440383	-1.12317	0.971879	-0.999349	-1.34077	0.117287	0.765655	0
462	-0.512081	0.440383	-1.12317	0.971879	-0.999349	-0.446922	0.117287	0.765655	0
463	-0.512081	0.440383	-1.12317	0.971879	-0.999349	0.446922	0.117287	0.765655	0
464	-0.512081	0.440383	-1.12317	0.971879	-0.999349	1.34077	0.117287	0.765655	0
465	-0.701157	0.71852	-0.561586	0.971879	-0.999349	-1.34077	0.117287	0.765655	0
466	-0.701157	0.71852	-0.561586	0.971879	-0.999349	-0.446922	0.117287	0.765655	0
467	-0.701157	0.71852	-0.561586	0.971879	-0.999349	0.446922	0.117287	0.765655	0
468	-0.701157	0.71852	-0.561586	0.971879	-0.999349	1.34077	0.117287	0.765655	0
469	-0.984772	0.996657	0	0.971879	-0.999349	-1.34077	0.117287	0.765655	0
470	-0.984772	0.996657	0	0.971879	-0.999349	-0.446922	0.117287	0.765655	0
471	-0.984772	0.996657	0	0.971879	-0.999349	0.446922	0.117287	0.765655	0
472	-0.984772	0.996657	0	0.971879	-0.999349	1.34077	0.117287	0.765655	0
473	-1.17385	1.27479	0.561586	0.971879	-0.999349	-1.34077	0.117287	0.765655	0
474	-1.17385	1.27479	0.561586	0.971879	-0.999349	-0.446922	0.117287	0.765655	0
475	-1.17385	1.27479	0.561586	0.971879	-0.999349	0.446922	0.117287	0.765655	0
476	-1.17385	1.27479	0.561586	0.971879	-0.999349	1.34077	0.117287	0.765655	0
477	-1.36292	1.55293	1.12317	0.971879	-0.999349	-1.34077	0.117287	0.765655	0
478	-1.36292	1.55293	1.12317	0.971879	-0.999349	-0.446922	0.117287	0.765655	0
479	-1.36292	1.55293	1.12317	0.971879	-0.999349	0.446922	0.117287	0.765655	0
480	-1.36292	1.55293	1.12317	0.971879	-0.999349	1.34077	0.117287	0.765655	0
481	2.04045	-1.78471	-0.561586	-1.46912	0.999349	-1.34077	0.117287	1.41042	2
482	2.04045	-1.78471	-0.561586	-1.46912	0.999349	-0.446922	0.117287	1.41042	2
483	2.04045	-1.78471	-0.561586	-1.46912	0.999349	0.446922	0.117287	1.41042	1
484	2.04045	-1.78471	-0.561586	-1.46912	0.999349	1.34077	0.117287	1.41042	2
485	1.28414	-1.22844	0	-1.1979	0.999349	-1.34077	0.117287	1.41042	2
486	1.28414	-1.22844	0	-1.1979	0.999349	-0.446922	0.117287	1.41042	2
487	1.28414	-1.22844	0	-1.1979	0.999349	0.446922	0.117287	1.41042	2
488	1.28414	-1.22844	0	-1.1979	0.999349	1.34077	0.117287	1.41042	2
489	0.90599	-0.950301	-0.561586	-0.655453	0.999349	-1.34077	0.117287	1.41042	2
490	0.90599	-0.950301	-0.561586	-0.655453	0.999349	-0.446922	0.117287	1.41042	2
491	0.90599	-0.950301	-0.561586	-0.655453	0.999349	0.446922	0.117287	1.41042	2
492	0.90599	-0.950301	-0.561586	-0.655453	0.999349	1.34077	0.117287	1.41042	2
493	0.527838	-0.672164	0	-0.655453	0.999349	-1.34077	0.117287	1.41042	1
494	0.527838	-0.672164	0	-0.655453	0.999349	-0.446922	0.117287	1.41042	1
495	0.527838	-0.672164	0	-0.655453	0.999349	0.446922	0.117287	1.41042	1
496	0.527838	-0.672164	0	-0.655453	0.999349	1.34077	0.117287	1.41042	1
497	0.244223	-0.394027	0.561586	-0.655453	0.999349	-1.34077	0.117287	1.41042	2
498	0.244223	-0.394027	0.561586	-0.655453	0.999349	-0.446922	0.117287	1.41042	2
499	0.244223	-0.394027	0.561586	-0.655453	0.999349	0.446922	0.117287	1.41042	2
500	0.244223	-0.394027	0.561586	-0.655453	0.999349	1.34077	0.117287	1.41042	2
501	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	-1.34077	0.117287	1.41042	2
502	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	-0.446922	0.117287	1.41042	2
503	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	0.446922	0.117287	1.41042	2
504	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	1.34077	0.117287	1.41042	2
505	-0.228467	0.162247	-1.68476	0.971879	-0.999349	-1.34077	0.117287	1.41042	0
506	-0.228467	0.162247	-1.68476	0.971879	-0.999349	-0.446922	0.117287	1.41042	0
507	-0.228467	0.162247	-1.68476	0.971879	-0.999349	0.446922	0.117287	1.41042	0
508	-0.228467	0.162247	-1.68476	0.971879	-0.999349	1.34077	0.117287	1.41042	0
509	-0.512081	0.440383	-1.12317	0.971879	-0.999349	-1.34077	0.117287	1.41042	0
510	-0.512081	0.440383	-1.12317	0.971879	-0.999349	-0.446922	0.117287	1.41042	0
511	-0.512081	0.440383	-1.12317	0.971879	-0.999349	0.446922	0.117287	1.41042	0
512	-0.512081	0.440383	-1.12317	0.971879	-0.999349	1.34077	0.117287	1.41042	0
513	-0.701157	0.71852	-0.561586	0.971879	-0.999349	-1.34077	0.117287	1.41042	0
514	-0.701157	0.71852	-0.561586	0.971879	-0.999349	-0.446922	0.117287	1.41042	0
515	-0.701157	0.71852	-0.561586	0.971879	-0.999349	0.446922	0.117287	1.41042	0
516	-0.701157	0.71852	-0.561586	0.971879	-0.999349	1.34077	0.117287	1.41042	0
517	-0.984772	0.996657	0	0.971879	-0.999349	-1.34077	0.117287	1.41042	0
518	-0.984772	0.996657	0	0.971879	-0.999349	-0.446922	0.117287	1.41042	0
519	-0.984772	0.996657	0	0.971879	-0.999349	0.446922	0.117287	1.41042	0
520	-0.984772	0.996657	0	0.971879	-0.999349	1.34077	0.117287	1.41042	0
521	-1.17385	1.27479	0.561586	0.971879	-0.999349	-1.34077	0.117287	1.41042	0
522	-1.17385	1.27479	0.561586	0.971879	-0.999349	-0.446922	0.117287	1.41042	0
523	-1.17385	1.27479	0.561586	0.971879	-0.999349	0.446922	0.117287	1.41042	0
524	-1.17385	1.27479	0.561586	0.971879	-0.999349	1.34077	0.117287	1.41042	0
525	-1.36292	1.55293	1.12317	0.971879	-0.999349	-1.34077	0.117287	1.41042	0
526	-1.36292	1.55293	1.12317	0.971879	-0.999349	-0.446922	0.117287	1.41042	0
527	-1.36292	1.55293	1.12317	0.971879	-0.999349	0.446922	0.117287	1.41042	0
528	-1.36292	1.55293	1.12317	0.971879	-0.999349	1.34077	0.117287	1.41042	0
529	2.04045	-1.78471	-0.561586	-1.46912	0.999349	-1.34077	1.24324	-1.16863	2
530	2.04045	-1.78471	-0.561586	-1.46912	0.999349	-0.446922	1.24324	-1.16863	2
531	2.04045	-1.78471	-0.561586	-1.46912	0.999349	0.446922	1.24324	-1.16863	2
532	2.04045	-1.78471	-0.561586	-1.46912	0.999349	1.34077	1.24324	-1.16863	2
533	1.28414	-1.22844	0	-1.1979	0.999349	-1.34077	1.24324	-1.16863	2
534	1.28414	-1.22844	0	-1.1979	0.999349	-0.446922	1.24324	-1.16863	2
535	1.28414	-1.22844	0	-1.1979	0.999349	0.446922	1.24324	-1.16863	2
536	1.28414	-1.22844	0	-1.1979	0.999349	1.34077	1.24324	-1.16863	2
537	0.90599	-0.950301	-0.561586	-0.655453	0.999349	-1.34077	1.24324	-1.16863	2
538	0.90599	-0.950301	-0.561586	-0.655453	0.999349	-0.446922	1.24324	-1.16863	2
539	0.90599	-0.950301	-0.561586	-0.655453	0.999349	0.446922	1.24324	-1.16863	2
540	0.90599	-0.950301	-0.561586	-0.655453	0.999349	1.34077	1.24324	-1.16863	2
541	0.527838	-0.672164	0	-0.655453	0.999349	-1.34077	1.24324	-1.16863	2
542	0.527838	-0.672164	0	-0.655453	0.999349	-0.446922	1.24324	-1.16863	2
543	0.527838	-0.672164	0	-0.655453	0.999349	0.446922	1.24324	-1.16863	2
544	0.527838	-0.672164	0	-0.655453	0.999349	1.34077	1.24324	-1.16863	2
545	0.244223	-0.394027	0.561586	-0.655453	0.999349	-1.34077	1.24324	-1.16863	2
546	0.244223	-0.394027	0.561586	-0.655453	0.999349	-0.446922	1.24324	-1.16863	2
547	0.244223	-0.394027	0.561586	-0.655453	0.999349	0.446922	1.24324	-1.16863	2
548	0.244223	-0.394027	0.561586	-0.655453	0.999349	1.34077	1.24324	-1.16863	2
549	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	-1.34077	1.24324	-1.16863	2
550	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	-0.446922	1.24324	-1.16863	2
551	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	0.446922	1.24324	-1.16863	2
552	-0.0393909	-0.11589	2.24634	-1.1979	0.999349	1.34077	1.24324	-1.16863	2
553	-0.228467	0.162247	-1.68476	0.971879	-0.999349	-1.34077	1.24324	-1.16863	0
554	-0.228467	0.162247	-1.68476	0.971879	-0.999349	-0.446922	1.24324	-1.16863	0
555	-0.228467	0.162247	-1.68476	0.971879	-0.999349	0.446922	1.24324	-1.16863	0
556	-0.228467	0.162247	-1.68476	0.971879	-0.999349	1.34077	1.24324	-1.16863	0
557	-0.512081	0.440383	-1.12317	0.971879	-0.999349	-1.34077	1.24324	-1.16863	0
558	-0.512081	0.440383	-1.12317	0.971879	-0.999349	-0.446922	1.24324	-1.16863	0
559	-0.512081	0.440383	-1.12317	0.971879	-0.999349	0.446922	1.24324	-1.16863	0
560	-0.512081	0.440383	-1.12317	0.971879	-0.999349	1.34077	1.24324	-1.16863	0
561	-0.701157	0.71852	-0.561586	0.971879	-0.999349	-1.34077	1.24324	-1.16863	0
562	-0.701157	0.71852	-0.561586	0.971879	-0.999349	-0.446922	1.24324	-1.16863	0
563	-0.701157	0.71852	-0.561586	0.971879	-0.999349	0.446922	1.24324	-1.16863	0
564	-0.701157	0.71852	-0.561586	0.971879	-0.999349	1.34077	1.24324	-1.16863	0
565	-0.984772	0.996657	0	0.971879	-0.999349	-1.34077	1.24324	-1.16863	0
566	-0.984772	0.996657	0	0.971879	-0.999349	-0.446922	1.24324	-1.16863	0
567	-0.984772	0.996657	0	0.971879	-0.999349	0.446922	1.24324	-1.16863	0
568	-0.984772	0.996657	0	0.971879	-0.999349	1.34077	1.24324	-1.16863	0
569	-1.17385	1.27479	0.561586	0.971879	-0.999349	-1.34077	1.24324	-1.16863	1
570	-1.17385	1.27479	0.561586	0.971879	-0.999349	-0.446922	1.24324	-1.16863	1
571	-1.17385	1.27479	0.561586	0.971879	-0.999349	0.446922	1.24324	-1.16863	1
572	-1.17385	1.27479	0.561586	0.971879	-0.999349	1.34077	1.24324	-1.16863	1
573	-1.36292	1.55293	1.12317	0.971879	-0.999349	-1.34077	1.24324	-1.16863	0
574	-1.36292	1.55293	1.12317	0.971879	-0.999349	-0.446922	1.24324	-1.16863	1
575	-1.36292	1.55293	1.12317	0.971879	-0.999349	0.446922	1.24324	-1.16863	1
576	-1.36292	1.55293	1.12317	0.971879	-0.999349	1.34077	1.24324	-1.16863	1
577	2.04045	-1.78471	-0.561586	-1.46912	0.999349	-1.34077	1.24324	-0.523869	2
578	2.04045	-1.78471	-0.561586	-1.46912	0.999349	-0.446922	1.24324	-0.523869	2
579	2.04045	-1.78471	-0.561586	-1.46912	0.999349	0.446922	1.24324	-0.523869	2
580	2.04045	-1.78471	-0.561586	-1.46912	0.999349	1.34077	1.24324	-0.523869	2
581	1.28414	-1.22844	0	-1.1979	0.999349	-1.34077	1.24324	-0.523869	2
582	1.28414	-1.22844	0	-1.1979	0.999349	-0.446922	1.24324	-0.523869	2
583	1.28414	-1.22844	0	-1.1979	0.999349	0.446922	1.24324	-0.523869	2
584	1.28414	-1.22844	0	-1.1979	0.999349	1.34077	1.24324	-0.523869	2
585	0.90599	-0.950301	-0.561586	-0.655453	0.999349	-1.34077	1.24324	-0.523869	2
586	0.90599	-0.950301	-0.561586	-0.655453	0.999349	-0.446922	1.24324	-0.523869	2
587	0.90599	-0.950301	-0.561586	-0.655453	0.999349	0.446922	1.24324	-0.523869	2
588	0.90599	-0.950301	-0.561586	-0.655453	0.999349	1.34077	1.24324	-0.523869	2
589	0.527838	-0.672164	0	-0.655453	0.999349	-1.34077	1.24324	-0.523869	2
