	f1	f2	f3	f4	f5	f6	clase
417	1.22333	-1.22333	-0.998842	-1.22333	0.446696	-0.998842	0
418	1.22333	-1.22333	-0.998842	-1.22333	0.446696	0.998842	0
419	1.22333	-1.22333	-0.998842	-1.22333	1.34009	-0.998842	0
420	1.22333	-1.22333	-0.998842	-1.22333	1.34009	0.998842	0
421	1.22333	-1.22333	-0.998842	0	-1.34009	-0.998842	1
422	1.22333	-1.22333	-0.998842	0	-1.34009	0.998842	1
423	1.22333	-1.22333	-0.998842	0	-0.446696	-0.998842	0
424	1.22333	-1.22333	-0.998842	0	-0.446696	0.998842	0
425	1.22333	-1.22333	-0.998842	0	0.446696	-0.998842	0
426	1.22333	-1.22333	-0.998842	0	0.446696	0.998842	0
427	1.22333	-1.22333	-0.998842	0	1.34009	-0.998842	0
428	1.22333	-1.22333	-0.998842	0	1.34009	0.998842	0
429	1.22333	-1.22333	-0.998842	1.22333	-1.34009	-0.998842	1
430	1.22333	-1.22333	-0.998842	1.22333	-1.34009	0.998842	1
431	1.22333	-1.22333	-0.998842	1.22333	-0.446696	-0.998842	0
432	1.22333	-1.22333	-0.998842	1.22333	-0.446696	0.998842	0
433	1.22333	-1.22333	-0.998842	1.22333	0.446696	-0.998842	0
434	1.22333	-1.22333	-0.998842	1.22333	0.446696	0.998842	0
435	1.22333	-1.22333	-0.998842	1.22333	1.34009	-0.998842	0
436	1.22333	-1.22333	-0.998842	1.22333	1.34009	0.998842	0
437	1.22333	-1.22333	0.998842	-1.22333	-1.34009	-0.998842	1
438	1.22333	-1.22333	0.998842	-1.22333	-1.34009	0.998842	1
439	1.22333	-1.22333	0.998842	-1.22333	-0.446696	-0.998842	0
440	1.22333	-1.22333	0.998842	-1.22333	-0.446696	0.998842	0
441	1.22333	-1.22333	0.998842	-1.22333	0.446696	-0.998842	0
442	1.22333	-1.22333	0.998842	-1.22333	0.446696	0.998842	0
443	1.22333	-1.22333	0.998842	-1.22333	1.34009	-0.998842	0
444	1.22333	-1.22333	0.998842	-1.22333	1.34009	0.998842	0
445	1.22333	-1.22333	0.998842	0	-1.34009	-0.998842	1
446	1.22333	-1.22333	0.998842	0	-1.34009	0.998842	1
447	1.22333	-1.22333	0.998842	0	-0.446696	-0.998842	0
448	1.22333	-1.22333	0.998842	0	-0.446696	0.998842	0
449	1.22333	-1.22333	0.998842	0	0.446696	-0.998842	0
450	1.22333	-1.22333	0.998842	0	0.446696	0.998842	0
451	1.22333	-1.22333	0.998842	0	1.34009	-0.998842	0
452	1.22333	-1.22333	0.998842	0	1.34009	0.998842	0
453	1.22333	-1.22333	0.998842	1.22333	-1.34009	-0.998842	1
454	1.22333	-1.22333	0.998842	1.22333	-1.34009	0.998842	1
455	1.22333	-1.22333	0.998842	1.22333	-0.446696	-0.998842	0
456	1.22333	-1.22333	0.998842	1.22333	-0.446696	0.998842	0
457	1.22333	-1.22333	0.998842	1.22333	0.446696	-0.998842	0
458	1.22333	-1.22333	0.998842	1.22333	0.446696	0.998842	0
459	1.22333	-1.22333	0.998842	1.22333	1.34009	-0.998842	0
460	1.22333	-1.22333	0.998842	1.22333	1.34009	0.998842	0
461	1.22333	0	-0.998842	-1.22333	-1.34009	-0.998842	1
462	1.22333	0	-0.998842	-1.22333	-1.34009	0.998842	1
463	1.22333	0	-0.998842	-1.22333	-0.446696	-0.998842	0
464	1.22333	0	-0.998842	-1.22333	-0.446696	0.998842	0
465	1.22333	0	-0.998842	-1.22333	0.446696	-0.998842	0
466	1.22333	0	-0.998842	-1.22333	0.446696	0.998842	0
467	1.22333	0	-0.998842	-1.22333	1.34009	-0.998842	0
468	1.22333	0	-0.998842	-1.22333	1.34009	0.998842	0
469	1.22333	0	-0.998842	0	-1.34009	-0.998842	1
470	1.22333	0	-0.998842	0	-1.34009	0.998842	1
471	1.22333	0	-0.998842	0	-0.446696	-0.998842	0
472	1.22333	0	-0.998842	0	-0.446696	0.998842	0
473	1.22333	0	-0.998842	0	0.446696	-0.998842	0
474	1.22333	0	-0.998842	0	0.446696	0.998842	0
475	1.22333	0	-0.998842	0	1.34009	-0.998842	0
476	1.22333	0	-0.998842	0	1.34009	0.998842	0
477	1.22333	0	-0.998842	1.22333	-1.34009	-0.998842	1
478	1.22333	0	-0.998842	1.22333	-1.34009	0.998842	1
479	1.22333	0	-0.998842	1.22333	-0.446696	-0.998842	0
480	1.22333	0	-0.998842	1.22333	-0.446696	0.998842	0
481	1.22333	0	-0.998842	1.22333	0.446696	-0.998842	0
482	1.22333	0	-0.998842	1.22333	0.446696	0.998842	0
483	1.22333	0	-0.998842	1.22333	1.34009	-0.998842	0
484	1.22333	0	-0.998842	1.22333	1.34009	0.998842	0
485	1.22333	0	0.998842	-1.22333	-1.34009	-0.998842	1
486	1.22333	0	0.998842	-1.22333	-1.34009	0.998842	1
487	1.22333	0	0.998842	-1.22333	-0.446696	-0.998842	0
488	1.22333	0	0.998842	-1.22333	-0.446696	0.998842	0
489	1.22333	0	0.998842	-1.22333	0.446696	-0.998842	0
490	1.22333	0	0.998842	-1.22333	0.446696	0.998842	0
491	1.22333	0	0.998842	-1.22333	1.34009	-0.998842	0
492	1.22333	0	0.998842	-1.22333	1.34009	0.998842	0
493	1.22333	0	0.998842	0	-1.34009	-0.998842	1
494	1.22333	0	0.998842	0	-1.34009	0.998842	1
495	1.22333	0	0.998842	0	-0.446696	-0.998842	0
496	1.22333	0	0.998842	0	-0.446696	0.998842	0
497	1.22333	0	0.998842	0	0.446696	-0.998842	0
498	1.22333	0	0.998842	0	0.446696	0.998842	0
499	1.22333	0	0.998842	0	1.34009	-0.998842	0
500	1.22333	0	0.998842	0	1.34009	0.998842	0
501	1.22333	0	0.998842	1.22333	-1.34009	-0.998842	1
502	1.22333	0	0.998842	1.22333	-1.34009	0.998842	1
503	1.22333	0	0.998842	1.22333	-0.446696	-0.998842	0
504	1.22333	0	0.998842	1.22333	-0.446696	0.998842	0
505	1.22333	0	0.998842	1.22333	0.446696	-0.998842	0
506	1.22333	0	0.998842	1.22333	0.446696	0.998842	0
507	1.22333	0	0.998842	1.22333	1.34009	-0.998842	0
508	1.22333	0	0.998842	1.22333	1.34009	0.998842	0
509	1.22333	1.22333	-0.998842	-1.22333	-1.34009	-0.998842	1
510	1.22333	1.22333	-0.998842	-1.22333	-1.34009	0.998842	1
511	1.22333	1.22333	-0.998842	-1.22333	-0.446696	-0.998842	1
512	1.22333	1.22333	-0.998842	-1.22333	-0.446696	0.998842	1
513	1.22333	1.22333	-0.998842	-1.22333	0.446696	-0.998842	1
514	1.22333	1.22333	-0.998842	-1.22333	0.446696	0.998842	1
515	1.22333	1.22333	-0.998842	-1.22333	1.34009	-0.998842	1
516	1.22333	1.22333	-0.998842	-1.22333	1.34009	0.998842	1
517	1.22333	1.22333	-0.998842	0	-1.34009	-0.998842	1
518	1.22333	1.22333	-0.998842	0	-1.34009	0.998842	1
519	1.22333	1.22333	-0.998842	0	-0.446696	-0.998842	1
520	1.22333	1.22333	-0.998842	0	-0.446696	0.998842	1
521	1.22333	1.22333	-0.998842	0	0.446696	-0.998842	1
522	1.22333	1.22333	-0.998842	0	0.446696	0.998842	1
523	1.22333	1.22333	-0.998842	0	1.34009	-0.998842	1
524	1.22333	1.22333	-0.998842	0	1.34009	0.998842	1
525	1.22333	1.22333	-0.998842	1.22333	-1.34009	-0.998842	1
526	1.22333	1.22333	-0.998842	1.22333	-1.34009	0.998842	1
527	1.22333	1.22333	-0.998842	1.22333	-0.446696	-0.998842	1
528	1.22333	1.22333	-0.998842	1.22333	-0.446696	0.998842	1
529	1.22333	1.22333	-0.998842	1.22333	0.446696	-0.998842	1
530	1.22333	1.22333	-0.998842	1.22333	0.446696	0.998842	1
531	1.22333	1.22333	-0.998842	1.22333	1.34009	-0.998842	1
532	1.22333	1.22333	-0.998842	1.22333	1.34009	0.998842	1
533	1.22333	1.22333	0.998842	-1.22333	-1.34009	-0.998842	1
534	1.22333	1.22333	0.998842	-1.22333	-1.34009	0.998842	1
535	1.22333	1.22333	0.998842	-1.22333	-0.446696	-0.998842	1
536	1.22333	1.22333	0.998842	-1.22333	-0.446696	0.998842	1
537	1.22333	1.22333	0.998842	-1.22333	0.446696	-0.998842	1
538	1.22333	1.22333	0.998842	-1.22333	0.446696	0.998842	1
539	1.22333	1.22333	0.998842	-1.22333	1.34009	-0.998842	1
540	1.22333	1.22333	0.998842	-1.22333	1.34009	0.998842	1
541	1.22333	1.22333	0.998842	0	-1.34009	-0.998842	1
542	1.22333	1.22333	0.998842	0	-1.34009	0.998842	1
543	1.22333	1.22333	0.998842	0	-0.446696	-0.998842	1
544	1.22333	1.22333	0.998842	0	-0.446696	0.998842	1
545	1.22333	1.22333	0.998842	0	0.446696	-0.998842	1
546	1.22333	1.22333	0.998842	0	0.446696	0.998842	1
547	1.22333	1.22333	0.998842	0	1.34009	-0.998842	1
548	1.22333	1.22333	0.998842	0	1.34009	0.998842	1
549	1.22333	1.22333	0.998842	1.22333	-1.34009	-0.998842	1
550	1.22333	1.22333	0.998842	1.22333	-1.34009	0.998842	1
551	1.22333	1.22333	0.998842	1.22333	-0.446696	-0.998842	1
552	1.22333	1.22333	0.998842	1.22333	-0.446696	0.998842	1
553	1.22333	1.22333	0.998842	1.22333	0.446696	-0.998842	1
554	1.22333	1.22333	0.998842	1.22333	0.446696	0.998842	1
555	1.22333	1.22333	0.998842	1.22333	1.34009	-0.998842	1
556	1.22333	1.22333	0.998842	1.22333	1.34009	0.998842	1
