	f1	f2	f3	f4	clase
526	-0.927278	-0.259398	-0.259398	-0.955095	0
527	-0.927278	-0.088145	-0.088145	-0.749982	1
528	-0.927278	1.62439	1.62439	1.21911	0
529	-0.556697	3.16567	3.16567	1.83445	0
530	-0.927278	0.0831082	0.0831082	-0.503845	1
531	-0.680224	-0.088145	-0.088145	-0.749982	1
532	-0.927278	-0.259398	-0.259398	-0.832027	1
533	-0.680224	0.425615	0.425615	-0.257708	0
534	-0.927278	-0.259398	-0.259398	-0.832027	0
535	-0.927278	0.0831082	0.0831082	-0.339754	0
536	-0.680224	-0.088145	-0.088145	-0.749982	1
537	-0.927278	0.254361	0.254361	-0.0936174	1
538	-0.927278	0.0831082	0.0831082	-0.339754	1
539	-0.927278	0.425615	0.425615	0.152519	1
540	-0.927278	-0.601905	-0.601905	-1.24225	1
541	-0.927278	0.0831082	0.0831082	-0.257708	1
542	-0.927278	0.768121	0.768121	0.726838	0
543	-0.680224	1.79564	1.79564	1.46525	1
544	-0.680224	-0.601905	-0.601905	-1.24225	1
545	-1.05081	1.45313	1.45313	2.49082	0
546	-0.680224	-0.601905	-0.601905	-1.24225	1
547	-0.309643	1.45313	1.45313	0.562747	0
548	-0.927278	-0.430651	-0.430651	-0.955095	0
549	-0.927278	1.11063	1.11063	1.46525	1
550	-0.680224	0.254361	0.254361	-0.0936174	1
551	-0.680224	-0.259398	-0.259398	-0.749982	0
552	-0.927278	0.0831082	0.0831082	0.0294508	1
553	-0.680224	0.0831082	0.0831082	-0.257708	1
554	-0.927278	-0.430651	-0.430651	-0.832027	0
555	-0.927278	-0.259398	-0.259398	-0.462822	0
556	-0.680224	-0.259398	-0.259398	-0.667936	0
557	-0.556697	0.0831082	0.0831082	-0.257708	0
558	-0.680224	0.0831082	0.0831082	-0.175663	0
559	0.555046	-0.088145	-0.088145	-0.832027	0
560	-0.803751	0.425615	0.425615	0.644792	0
561	-0.680224	0.939374	0.939374	1.21911	1
562	-0.680224	0.596868	0.596868	0.726838	0
563	-0.680224	1.79564	1.79564	2.61388	1
564	-0.309643	0.768121	0.768121	0.521724	0
565	-0.680224	1.45313	1.45313	2.12161	0
566	-0.927278	0.596868	0.596868	1.67036	0
567	-0.680224	0.0831082	0.0831082	0.0294508	0
568	-0.680224	0.596868	0.596868	0.849906	0
569	-0.680224	0.0831082	0.0831082	0.0294508	1
570	-0.927278	0.0831082	0.0831082	0.439678	0
571	-0.927278	0.0831082	0.0831082	0.521724	0
572	-0.680224	-0.601905	-0.601905	-1.03714	0
573	-0.927278	-0.601905	-0.601905	-0.955095	1
574	-0.927278	-0.601905	-0.601905	-0.955095	0
575	-0.927278	-0.601905	-0.601905	-0.955095	1
576	-0.680224	0.0831082	0.0831082	0.152519	1
577	-0.803751	-0.259398	-0.259398	-0.216686	1
578	-0.0625892	0.596868	0.596868	0.152519	0
579	0.184465	-0.088145	-0.088145	-0.667936	0
580	-0.927278	-0.430651	-0.430651	-0.544868	0
581	-0.927278	-0.773158	-0.773158	-1.3243	0
582	-0.927278	-0.773158	-0.773158	-1.3243	1
583	-0.927278	-0.773158	-0.773158	-1.3243	0
584	-0.927278	-0.773158	-0.773158	-1.3243	0
585	-0.927278	-0.773158	-0.773158	-1.3243	0
586	-0.927278	-0.773158	-0.773158	-1.3243	0
587	-0.927278	-0.773158	-0.773158	-1.3243	1
588	-0.927278	-0.773158	-0.773158	-1.3243	0
589	-0.927278	-0.773158	-0.773158	-1.3243	0
590	-0.927278	-0.773158	-0.773158	-1.3243	0
591	-0.927278	-0.773158	-0.773158	-1.3243	0
592	0.184465	0.939374	0.939374	0.152519	0
593	-0.927278	-0.430651	-0.430651	-0.503845	0
594	-0.0625892	0.939374	0.939374	0.603769	1
595	-0.556697	0.939374	0.939374	1.67036	0
596	-0.803751	-0.088145	-0.088145	0.152519	0
597	-0.803751	-0.773158	-0.773158	-1.28328	1
598	-0.680224	0.0831082	0.0831082	0.357633	0
599	-0.927278	-0.430651	-0.430651	-0.421799	0
600	0.307992	0.939374	0.939374	0.193542	0
601	-0.927278	-0.601905	-0.601905	-0.832027	0
602	-0.680224	0.0831082	0.0831082	0.480701	0
603	-0.0625892	-0.430651	-0.430651	-0.832027	0
604	0.555046	0.425615	0.425615	-0.339754	0
605	-0.680224	-0.601905	-0.601905	-0.87305	0
606	-0.680224	0.939374	0.939374	2.49082	0
607	-0.927278	0.254361	0.254361	1.75241	0
608	-0.927278	0.254361	0.254361	1.75241	0
609	-0.680224	-0.773158	-0.773158	-1.24225	0
610	-0.680224	-0.773158	-0.773158	-1.24225	0
611	-0.680224	-0.773158	-0.773158	-1.24225	0
612	-0.680224	-0.773158	-0.773158	-1.24225	0
613	-0.680224	-0.773158	-0.773158	-1.24225	1
614	-0.680224	-0.773158	-0.773158	-1.24225	0
615	-0.680224	-0.773158	-0.773158	-1.24225	0
616	-0.680224	-0.773158	-0.773158	-1.24225	0
617	-0.680224	-0.773158	-0.773158	-1.24225	0
618	-0.680224	-0.773158	-0.773158	-1.24225	0
619	-0.680224	-0.773158	-0.773158	-1.24225	1
620	-0.680224	-0.773158	-0.773158	-1.24225	0
621	-0.680224	0.254361	0.254361	1.13707	0
622	-0.680224	-0.773158	-0.773158	-1.24225	0
623	-0.680224	-0.259398	-0.259398	-0.0115719	1
624	0.184465	0.0831082	0.0831082	-0.257708	0
625	0.431519	-0.430651	-0.430651	-0.832027	1
626	-0.309643	-0.088145	-0.088145	0.0294508	0
627	-0.0625892	0.596868	0.596868	0.808883	0
628	0.184465	-0.601905	-0.601905	-0.955095	0
629	-0.927278	-0.088145	-0.088145	1.17809	0
630	-0.309643	0.939374	0.939374	2.24468	0
631	-0.186116	0.596868	0.596868	1.21911	0
632	-0.927278	-0.601905	-0.601905	-0.503845	0
633	-0.43317	-0.430651	-0.430651	-0.339754	0
634	0.307992	1.62439	1.62439	1.50627	0
635	0.431519	-0.430651	-0.430651	-0.749982	0
636	0.184465	1.79564	1.79564	2.24468	0
637	-0.680224	-0.088145	-0.088145	0.972974	0
638	0.555046	0.254361	0.254361	0.0294508	0
639	0.184465	-0.259398	-0.259398	-0.298731	0
640	-0.309643	0.596868	0.596868	2.24468	1
641	0.184465	0.425615	0.425615	0.726838	1
642	-0.309643	-0.088145	-0.088145	0.726838	0
643	0.184465	0.0831082	0.0831082	0.275587	0
644	0.0609378	-0.088145	-0.088145	0.152519	0
645	0.555046	-0.601905	-0.601905	-0.832027	1
646	0.555046	-0.601905	-0.601905	-0.832027	0
647	0.555046	-0.601905	-0.601905	-0.832027	0
648	-0.927278	-0.601905	-0.601905	-0.0525947	0
649	0.184465	-0.430651	-0.430651	-0.462822	0
650	0.555046	0.425615	0.425615	0.480701	0
651	-0.0625892	-0.773158	-0.773158	-1.03714	0
652	0.8021	-0.088145	-0.088145	-0.298731	0
653	0.555046	-0.259398	-0.259398	-0.339754	0
654	-0.680224	-0.601905	-0.601905	-0.175663	0
655	0.555046	-0.430651	-0.430651	-0.544868	0
656	0.8021	1.79564	1.79564	1.75241	0
657	-0.680224	-0.601905	-0.601905	-0.13464	0
658	0.555046	0.425615	0.425615	0.644792	0
659	0.184465	-0.430651	-0.430651	-0.339754	0
660	0.555046	0.254361	0.254361	0.439678	0
661	0.678573	-0.088145	-0.088145	-0.0525947	0
662	0.8021	-0.601905	-0.601905	-0.749982	0
663	0.8021	-0.430651	-0.430651	-0.544868	0
664	0.184465	0.425615	0.425615	1.54729	0
665	0.184465	-0.773158	-0.773158	-0.955095	0
666	0.184465	-0.773158	-0.773158	-0.955095	0
667	0.184465	-0.773158	-0.773158	-0.955095	0
668	0.184465	-0.773158	-0.773158	-0.955095	1
669	0.184465	-0.773158	-0.773158	-0.955095	0
670	-0.927278	-0.430651	-0.430651	1.67036	1
671	-0.927278	-0.430651	-0.430651	1.75241	0
672	0.8021	-0.259398	-0.259398	-0.257708	0
673	0.8021	1.62439	1.62439	2.16263	0
674	0.8021	1.45313	1.45313	1.99854	0
675	0.8021	0.768121	0.768121	1.13707	0
676	0.8021	-0.430651	-0.430651	-0.462822	0
677	0.555046	-0.430651	-0.430651	-0.339754	0
678	1.66679	2.3094	2.3094	1.13707	0
679	0.184465	0.254361	0.254361	1.67036	0
680	0.555046	-0.430651	-0.430651	-0.257708	0
681	1.29621	1.45313	1.45313	1.42422	1
682	-0.680224	-0.601905	-0.601905	0.480701	0
683	0.184465	-0.601905	-0.601905	-0.380777	0
684	0.184465	-0.430651	-0.430651	0.111496	0
685	0.8021	-0.259398	-0.259398	-0.0525947	0
686	1.41973	0.254361	0.254361	0.152519	0
687	0.431519	0.254361	0.254361	1.71138	0
688	0.8021	0.0831082	0.0831082	0.644792	0
689	0.555046	-0.430651	-0.430651	-0.0525947	0
690	0.555046	-0.773158	-0.773158	-0.832027	0
691	0.555046	-0.773158	-0.773158	-0.832027	0
692	0.555046	-0.773158	-0.773158	-0.832027	0
693	0.555046	-0.773158	-0.773158	-0.832027	0
694	0.555046	-0.773158	-0.773158	-0.832027	0
695	0.555046	-0.773158	-0.773158	-0.832027	0
696	0.925627	0.254361	0.254361	0.972974	1
697	0.555046	-0.430651	-0.430651	0.0294508	0
698	0.555046	-0.430651	-0.430651	0.0294508	0
699	0.8021	0.254361	0.254361	1.21911	0
700	1.41973	-0.601905	-0.601905	-0.544868	0
701	0.8021	-0.430651	-0.430651	0.0294508	0
702	0.8021	-0.773158	-0.773158	-0.749982	0
703	0.8021	-0.773158	-0.773158	-0.749982	0
704	0.8021	-0.773158	-0.773158	-0.749982	0
705	0.8021	-0.773158	-0.773158	-0.749982	0
706	0.8021	-0.773158	-0.773158	-0.749982	0
707	0.555046	-0.601905	-0.601905	-0.216686	0
708	0.184465	-0.259398	-0.259398	1.62934	0
709	0.184465	-0.601905	-0.601905	0.152519	1
710	1.41973	0.0831082	0.0831082	0.562747	0
711	1.66679	-0.601905	-0.601905	-0.462822	0
712	1.66679	0.0831082	0.0831082	0.439678	0
713	0.555046	-0.601905	-0.601905	0.0294508	1
714	0.8021	0.0831082	0.0831082	1.9165	0
715	0.8021	-0.259398	-0.259398	0.972974	0
716	0.8021	-0.088145	-0.088145	1.50627	0
717	1.41973	-0.601905	-0.601905	-0.339754	0
718	1.41973	-0.430651	-0.430651	0.0294508	0
719	1.41973	-0.430651	-0.430651	0.0294508	0
720	1.66679	0.425615	0.425615	1.42422	0
721	1.41973	-0.430651	-0.430651	0.152519	0
722	1.66679	-0.430651	-0.430651	0.0294508	0
723	1.41973	-0.430651	-0.430651	0.234565	0
724	1.66679	-0.601905	-0.601905	-0.257708	0
725	1.41973	-0.773158	-0.773158	-0.544868	0
726	1.41973	-0.773158	-0.773158	-0.544868	0
727	1.91384	0.0831082	0.0831082	0.644792	0
728	1.41973	-0.773158	-0.773158	-0.544868	0
729	1.41973	-0.773158	-0.773158	-0.544868	0
730	1.66679	-0.430651	-0.430651	0.193542	0
731	1.41973	-0.601905	-0.601905	-0.0525947	0
732	0.555046	-0.430651	-0.430651	1.83445	0
733	1.66679	-0.773158	-0.773158	-0.462822	1
734	1.66679	-0.773158	-0.773158	-0.462822	0
735	1.66679	-0.773158	-0.773158	-0.462822	0
736	1.66679	-0.773158	-0.773158	-0.462822	0
737	1.66679	-0.773158	-0.773158	-0.462822	0
738	1.66679	-0.773158	-0.773158	-0.462822	0
739	1.66679	-0.773158	-0.773158	-0.462822	0
740	1.66679	-0.259398	-0.259398	0.726838	0
741	1.66679	-0.773158	-0.773158	-0.462822	0
742	1.66679	0.254361	0.254361	2.20366	0
743	0.8021	-0.430651	-0.430651	2.12161	0
744	1.66679	-0.601905	-0.601905	0.152519	0
745	1.41973	-0.601905	-0.601905	0.726838	0
746	1.66679	-0.430651	-0.430651	1.13707	0
747	3.64322	-0.773158	-0.773158	0.193542	0
748	7.71961	-0.773158	-0.773158	1.54729	0
