	f1	f2	f3	f4	f5	f6	clase
417	1.22333	-1.22333	-0.998842	-1.22333	1.34009	-0.998842	0
418	1.22333	-1.22333	-0.998842	-1.22333	1.34009	0.998842	0
419	1.22333	-1.22333	-0.998842	0	-1.34009	-0.998842	1
420	1.22333	-1.22333	-0.998842	0	-1.34009	0.998842	1
421	1.22333	-1.22333	-0.998842	0	-0.446696	-0.998842	1
422	1.22333	-1.22333	-0.998842	0	-0.446696	0.998842	1
423	1.22333	-1.22333	-0.998842	0	0.446696	-0.998842	1
424	1.22333	-1.22333	-0.998842	0	0.446696	0.998842	1
425	1.22333	-1.22333	-0.998842	0	1.34009	-0.998842	0
426	1.22333	-1.22333	-0.998842	0	1.34009	0.998842	0
427	1.22333	-1.22333	-0.998842	1.22333	-1.34009	-0.998842	1
428	1.22333	-1.22333	-0.998842	1.22333	-1.34009	0.998842	1
429	1.22333	-1.22333	-0.998842	1.22333	-0.446696	-0.998842	1
430	1.22333	-1.22333	-0.998842	1.22333	-0.446696	0.998842	1
431	1.22333	-1.22333	-0.998842	1.22333	0.446696	-0.998842	1
432	1.22333	-1.22333	-0.998842	1.22333	0.446696	0.998842	1
433	1.22333	-1.22333	-0.998842	1.22333	1.34009	-0.998842	0
434	1.22333	-1.22333	-0.998842	1.22333	1.34009	0.998842	0
435	1.22333	-1.22333	0.998842	-1.22333	-1.34009	-0.998842	1
436	1.22333	-1.22333	0.998842	-1.22333	-1.34009	0.998842	1
437	1.22333	-1.22333	0.998842	-1.22333	-0.446696	-0.998842	1
438	1.22333	-1.22333	0.998842	-1.22333	-0.446696	0.998842	1
439	1.22333	-1.22333	0.998842	-1.22333	0.446696	-0.998842	1
440	1.22333	-1.22333	0.998842	-1.22333	0.446696	0.998842	1
441	1.22333	-1.22333	0.998842	-1.22333	1.34009	-0.998842	0
442	1.22333	-1.22333	0.998842	-1.22333	1.34009	0.998842	0
443	1.22333	-1.22333	0.998842	0	-1.34009	-0.998842	1
444	1.22333	-1.22333	0.998842	0	-1.34009	0.998842	1
445	1.22333	-1.22333	0.998842	0	-0.446696	-0.998842	1
446	1.22333	-1.22333	0.998842	0	-0.446696	0.998842	1
447	1.22333	-1.22333	0.998842	0	0.446696	-0.998842	1
448	1.22333	-1.22333	0.998842	0	0.446696	0.998842	1
449	1.22333	-1.22333	0.998842	0	1.34009	-0.998842	0
450	1.22333	-1.22333	0.998842	0	1.34009	0.998842	0
451	1.22333	-1.22333	0.998842	1.22333	-1.34009	-0.998842	1
452	1.22333	-1.22333	0.998842	1.22333	-1.34009	0.998842	1
453	1.22333	-1.22333	0.998842	1.22333	-0.446696	-0.998842	1
454	1.22333	-1.22333	0.998842	1.22333	-0.446696	0.998842	1
455	1.22333	-1.22333	0.998842	1.22333	0.446696	-0.998842	1
456	1.22333	-1.22333	0.998842	1.22333	0.446696	0.998842	1
457	1.22333	-1.22333	0.998842	1.22333	1.34009	-0.998842	0
458	1.22333	-1.22333	0.998842	1.22333	1.34009	0.998842	0
459	1.22333	0	-0.998842	-1.22333	-1.34009	-0.998842	1
460	1.22333	0	-0.998842	-1.22333	-1.34009	0.998842	1
461	1.22333	0	-0.998842	-1.22333	-0.446696	-0.998842	1
462	1.22333	0	-0.998842	-1.22333	-0.446696	0.998842	1
463	1.22333	0	-0.998842	-1.22333	0.446696	-0.998842	1
464	1.22333	0	-0.998842	-1.22333	0.446696	0.998842	1
465	1.22333	0	-0.998842	-1.22333	1.34009	-0.998842	0
466	1.22333	0	-0.998842	-1.22333	1.34009	0.998842	0
467	1.22333	0	-0.998842	0	-1.34009	-0.998842	1
468	1.22333	0	-0.998842	0	-1.34009	0.998842	1
469	1.22333	0	-0.998842	0	-0.446696	-0.998842	1
470	1.22333	0	-0.998842	0	-0.446696	0.998842	1
471	1.22333	0	-0.998842	0	0.446696	-0.998842	1
472	1.22333	0	-0.998842	0	0.446696	0.998842	1
473	1.22333	0	-0.998842	0	1.34009	-0.998842	0
474	1.22333	0	-0.998842	0	1.34009	0.998842	0
475	1.22333	0	-0.998842	1.22333	-1.34009	-0.998842	1
476	1.22333	0	-0.998842	1.22333	-1.34009	0.998842	1
477	1.22333	0	-0.998842	1.22333	-0.446696	-0.998842	1
478	1.22333	0	-0.998842	1.22333	-0.446696	0.998842	1
479	1.22333	0	-0.998842	1.22333	0.446696	-0.998842	1
480	1.22333	0	-0.998842	1.22333	0.446696	0.998842	1
481	1.22333	0	-0.998842	1.22333	1.34009	-0.998842	0
482	1.22333	0	-0.998842	1.22333	1.34009	0.998842	0
483	1.22333	0	0.998842	-1.22333	-1.34009	-0.998842	1
484	1.22333	0	0.998842	-1.22333	-1.34009	0.998842	1
485	1.22333	0	0.998842	-1.22333	-0.446696	-0.998842	1
486	1.22333	0	0.998842	-1.22333	-0.446696	0.998842	1
487	1.22333	0	0.998842	-1.22333	0.446696	-0.998842	1
488	1.22333	0	0.998842	-1.22333	0.446696	0.998842	1
489	1.22333	0	0.998842	-1.22333	1.34009	-0.998842	0
490	1.22333	0	0.998842	-1.22333	1.34009	0.998842	0
491	1.22333	0	0.998842	0	-1.34009	-0.998842	1
492	1.22333	0	0.998842	0	-1.34009	0.998842	1
493	1.22333	0	0.998842	0	-0.446696	-0.998842	1
494	1.22333	0	0.998842	0	-0.446696	0.998842	1
495	1.22333	0	0.998842	0	0.446696	-0.998842	1
496	1.22333	0	0.998842	0	0.446696	0.998842	1
497	1.22333	0	0.998842	0	1.34009	-0.998842	0
498	1.22333	0	0.998842	0	1.34009	0.998842	0
499	1.22333	0	0.998842	1.22333	-1.34009	-0.998842	1
500	1.22333	0	0.998842	1.22333	-1.34009	0.998842	1
501	1.22333	0	0.998842	1.22333	-0.446696	-0.998842	1
502	1.22333	0	0.998842	1.22333	-0.446696	0.998842	1
503	1.22333	0	0.998842	1.22333	0.446696	-0.998842	1
504	1.22333	0	0.998842	1.22333	0.446696	0.998842	1
505	1.22333	0	0.998842	1.22333	1.34009	-0.998842	0
506	1.22333	0	0.998842	1.22333	1.34009	0.998842	0
507	1.22333	1.22333	-0.998842	-1.22333	-1.34009	-0.998842	0
508	1.22333	1.22333	-0.998842	-1.22333	-1.34009	0.998842	0
509	1.22333	1.22333	-0.998842	-1.22333	-0.446696	-0.998842	0
510	1.22333	1.22333	-0.998842	-1.22333	-0.446696	0.998842	0
511	1.22333	1.22333	-0.998842	-1.22333	0.446696	-0.998842	1
512	1.22333	1.22333	-0.998842	-1.22333	0.446696	0.998842	1
513	1.22333	1.22333	-0.998842	-1.22333	1.34009	-0.998842	0
514	1.22333	1.22333	-0.998842	-1.22333	1.34009	0.998842	0
515	1.22333	1.22333	-0.998842	0	-1.34009	-0.998842	0
516	1.22333	1.22333	-0.998842	0	-1.34009	0.998842	0
517	1.22333	1.22333	-0.998842	0	-0.446696	-0.998842	0
518	1.22333	1.22333	-0.998842	0	-0.446696	0.998842	0
519	1.22333	1.22333	-0.998842	0	0.446696	-0.998842	0
520	1.22333	1.22333	-0.998842	0	0.446696	0.998842	0
521	1.22333	1.22333	-0.998842	0	1.34009	-0.998842	0
522	1.22333	1.22333	-0.998842	0	1.34009	0.998842	0
523	1.22333	1.22333	-0.998842	1.22333	-1.34009	-0.998842	0
524	1.22333	1.22333	-0.998842	1.22333	-1.34009	0.998842	0
525	1.22333	1.22333	-0.998842	1.22333	-0.446696	-0.998842	0
526	1.22333	1.22333	-0.998842	1.22333	-0.446696	0.998842	0
527	1.22333	1.22333	-0.998842	1.22333	0.446696	-0.998842	0
528	1.22333	1.22333	-0.998842	1.22333	0.446696	0.998842	0
529	1.22333	1.22333	-0.998842	1.22333	1.34009	-0.998842	0
530	1.22333	1.22333	-0.998842	1.22333	1.34009	0.998842	0
531	1.22333	1.22333	0.998842	-1.22333	-1.34009	-0.998842	0
532	1.22333	1.22333	0.998842	-1.22333	-1.34009	0.998842	0
533	1.22333	1.22333	0.998842	-1.22333	-0.446696	-0.998842	0
534	1.22333	1.22333	0.998842	-1.22333	-0.446696	0.998842	0
535	1.22333	1.22333	0.998842	-1.22333	0.446696	-0.998842	1
536	1.22333	1.22333	0.998842	-1.22333	0.446696	0.998842	1
537	1.22333	1.22333	0.998842	-1.22333	1.34009	-0.998842	0
538	1.22333	1.22333	0.998842	-1.22333	1.34009	0.998842	0
539	1.22333	1.22333	0.998842	0	-1.34009	-0.998842	0
540	1.22333	1.22333	0.998842	0	-1.34009	0.998842	0
541	1.22333	1.22333	0.998842	0	-0.446696	-0.998842	0
542	1.22333	1.22333	0.998842	0	-0.446696	0.998842	0
543	1.22333	1.22333	0.998842	0	0.446696	-0.998842	0
544	1.22333	1.22333	0.998842	0	0.446696	0.998842	0
545	1.22333	1.22333	0.998842	0	1.34009	-0.998842	0
546	1.22333	1.22333	0.998842	0	1.34009	0.998842	0
547	1.22333	1.22333	0.998842	1.22333	-1.34009	-0.998842	0
548	1.22333	1.22333	0.998842	1.22333	-1.34009	0.998842	0
549	1.22333	1.22333	0.998842	1.22333	-0.446696	-0.998842	0
550	1.22333	1.22333	0.998842	1.22333	-0.446696	0.998842	0
551	1.22333	1.22333	0.998842	1.22333	0.446696	-0.998842	0
552	1.22333	1.22333	0.998842	1.22333	0.446696	0.998842	0
553	1.22333	1.22333	0.998842	1.22333	1.34009	-0.998842	0
554	1.22333	1.22333	0.998842	1.22333	1.34009	0.998842	0
