	f1	f2	f3	f4	f5	f6	clase
414	0	1.22333	-0.998842	-1.22333	0.446696	-0.998842	0
415	0	1.22333	-0.998842	-1.22333	0.446696	0.998842	1
416	0	1.22333	-0.998842	-1.22333	1.34009	-0.998842	0
417	0	1.22333	-0.998842	-1.22333	1.34009	0.998842	1
418	0	1.22333	-0.998842	0	-1.34009	-0.998842	0
419	0	1.22333	-0.998842	0	-1.34009	0.998842	1
420	0	1.22333	-0.998842	0	-0.446696	-0.998842	1
421	0	1.22333	-0.998842	0	-0.446696	0.998842	0
422	0	1.22333	-0.998842	0	0.446696	-0.998842	1
423	0	1.22333	-0.998842	0	0.446696	0.998842	0
424	0	1.22333	-0.998842	0	1.34009	-0.998842	1
425	0	1.22333	-0.998842	0	1.34009	0.998842	0
426	0	1.22333	-0.998842	1.22333	-1.34009	-0.998842	0
427	0	1.22333	-0.998842	1.22333	-1.34009	0.998842	1
428	0	1.22333	-0.998842	1.22333	-0.446696	-0.998842	1
429	0	1.22333	-0.998842	1.22333	-0.446696	0.998842	0
430	0	1.22333	-0.998842	1.22333	0.446696	-0.998842	1
431	0	1.22333	-0.998842	1.22333	0.446696	0.998842	0
432	0	1.22333	-0.998842	1.22333	1.34009	-0.998842	1
433	0	1.22333	-0.998842	1.22333	1.34009	0.998842	0
434	0	1.22333	0.998842	-1.22333	-1.34009	-0.998842	0
435	0	1.22333	0.998842	-1.22333	-1.34009	0.998842	1
436	0	1.22333	0.998842	-1.22333	-0.446696	-0.998842	1
437	0	1.22333	0.998842	-1.22333	-0.446696	0.998842	0
438	0	1.22333	0.998842	-1.22333	0.446696	-0.998842	1
439	0	1.22333	0.998842	-1.22333	0.446696	0.998842	0
440	0	1.22333	0.998842	-1.22333	1.34009	-0.998842	1
441	0	1.22333	0.998842	-1.22333	1.34009	0.998842	0
442	0	1.22333	0.998842	0	-1.34009	-0.998842	1
443	0	1.22333	0.998842	0	-1.34009	0.998842	0
444	0	1.22333	0.998842	0	-0.446696	-0.998842	0
445	0	1.22333	0.998842	0	-0.446696	0.998842	0
446	0	1.22333	0.998842	0	0.446696	-0.998842	0
447	0	1.22333	0.998842	0	0.446696	0.998842	0
448	0	1.22333	0.998842	0	1.34009	-0.998842	0
449	0	1.22333	0.998842	0	1.34009	0.998842	0
450	0	1.22333	0.998842	1.22333	-1.34009	-0.998842	1
451	0	1.22333	0.998842	1.22333	-1.34009	0.998842	0
452	0	1.22333	0.998842	1.22333	-0.446696	-0.998842	0
453	0	1.22333	0.998842	1.22333	-0.446696	0.998842	0
454	0	1.22333	0.998842	1.22333	0.446696	-0.998842	0
455	0	1.22333	0.998842	1.22333	0.446696	0.998842	0
456	0	1.22333	0.998842	1.22333	1.34009	-0.998842	0
457	0	1.22333	0.998842	1.22333	1.34009	0.998842	0
458	1.22333	-1.22333	-0.998842	-1.22333	-1.34009	-0.998842	0
459	1.22333	-1.22333	-0.998842	-1.22333	-1.34009	0.998842	0
460	1.22333	-1.22333	-0.998842	-1.22333	-0.446696	-0.998842	0
461	1.22333	-1.22333	-0.998842	-1.22333	-0.446696	0.998842	0
462	1.22333	-1.22333	-0.998842	-1.22333	0.446696	-0.998842	0
463	1.22333	-1.22333	-0.998842	-1.22333	0.446696	0.998842	0
464	1.22333	-1.22333	-0.998842	-1.22333	1.34009	-0.998842	0
465	1.22333	-1.22333	-0.998842	-1.22333	1.34009	0.998842	0
466	1.22333	-1.22333	-0.998842	0	-1.34009	-0.998842	0
467	1.22333	-1.22333	-0.998842	0	-1.34009	0.998842	0
468	1.22333	-1.22333	-0.998842	0	-0.446696	-0.998842	0
469	1.22333	-1.22333	-0.998842	0	-0.446696	0.998842	1
470	1.22333	-1.22333	-0.998842	0	0.446696	-0.998842	0
471	1.22333	-1.22333	-0.998842	0	0.446696	0.998842	1
472	1.22333	-1.22333	-0.998842	0	1.34009	-0.998842	0
473	1.22333	-1.22333	-0.998842	0	1.34009	0.998842	1
474	1.22333	-1.22333	-0.998842	1.22333	-1.34009	-0.998842	0
475	1.22333	-1.22333	-0.998842	1.22333	-1.34009	0.998842	0
476	1.22333	-1.22333	-0.998842	1.22333	-0.446696	-0.998842	0
477	1.22333	-1.22333	-0.998842	1.22333	-0.446696	0.998842	1
478	1.22333	-1.22333	-0.998842	1.22333	0.446696	-0.998842	0
479	1.22333	-1.22333	-0.998842	1.22333	0.446696	0.998842	1
480	1.22333	-1.22333	-0.998842	1.22333	1.34009	-0.998842	0
481	1.22333	-1.22333	-0.998842	1.22333	1.34009	0.998842	1
482	1.22333	-1.22333	0.998842	-1.22333	-1.34009	-0.998842	0
483	1.22333	-1.22333	0.998842	-1.22333	-1.34009	0.998842	0
484	1.22333	-1.22333	0.998842	-1.22333	-0.446696	-0.998842	0
485	1.22333	-1.22333	0.998842	-1.22333	-0.446696	0.998842	1
486	1.22333	-1.22333	0.998842	-1.22333	0.446696	-0.998842	0
487	1.22333	-1.22333	0.998842	-1.22333	0.446696	0.998842	1
488	1.22333	-1.22333	0.998842	-1.22333	1.34009	-0.998842	0
489	1.22333	-1.22333	0.998842	-1.22333	1.34009	0.998842	1
490	1.22333	-1.22333	0.998842	0	-1.34009	-0.998842	0
491	1.22333	-1.22333	0.998842	0	-1.34009	0.998842	1
492	1.22333	-1.22333	0.998842	0	-0.446696	-0.998842	1
493	1.22333	-1.22333	0.998842	0	-0.446696	0.998842	0
494	1.22333	-1.22333	0.998842	0	0.446696	-0.998842	1
495	1.22333	-1.22333	0.998842	0	0.446696	0.998842	0
496	1.22333	-1.22333	0.998842	0	1.34009	-0.998842	1
497	1.22333	-1.22333	0.998842	0	1.34009	0.998842	0
498	1.22333	-1.22333	0.998842	1.22333	-1.34009	-0.998842	0
499	1.22333	-1.22333	0.998842	1.22333	-1.34009	0.998842	1
500	1.22333	-1.22333	0.998842	1.22333	-0.446696	-0.998842	1
501	1.22333	-1.22333	0.998842	1.22333	-0.446696	0.998842	0
502	1.22333	-1.22333	0.998842	1.22333	0.446696	-0.998842	1
503	1.22333	-1.22333	0.998842	1.22333	0.446696	0.998842	0
504	1.22333	-1.22333	0.998842	1.22333	1.34009	-0.998842	1
505	1.22333	-1.22333	0.998842	1.22333	1.34009	0.998842	0
506	1.22333	0	-0.998842	-1.22333	-1.34009	-0.998842	0
507	1.22333	0	-0.998842	-1.22333	-1.34009	0.998842	0
508	1.22333	0	-0.998842	-1.22333	-0.446696	-0.998842	0
509	1.22333	0	-0.998842	-1.22333	-0.446696	0.998842	1
510	1.22333	0	-0.998842	-1.22333	0.446696	-0.998842	0
511	1.22333	0	-0.998842	-1.22333	0.446696	0.998842	1
512	1.22333	0	-0.998842	-1.22333	1.34009	-0.998842	0
513	1.22333	0	-0.998842	-1.22333	1.34009	0.998842	1
514	1.22333	0	-0.998842	0	-1.34009	-0.998842	0
515	1.22333	0	-0.998842	0	-1.34009	0.998842	1
516	1.22333	0	-0.998842	0	-0.446696	-0.998842	1
517	1.22333	0	-0.998842	0	-0.446696	0.998842	0
518	1.22333	0	-0.998842	0	0.446696	-0.998842	1
519	1.22333	0	-0.998842	0	0.446696	0.998842	0
520	1.22333	0	-0.998842	0	1.34009	-0.998842	1
521	1.22333	0	-0.998842	0	1.34009	0.998842	0
522	1.22333	0	-0.998842	1.22333	-1.34009	-0.998842	0
523	1.22333	0	-0.998842	1.22333	-1.34009	0.998842	1
524	1.22333	0	-0.998842	1.22333	-0.446696	-0.998842	1
525	1.22333	0	-0.998842	1.22333	-0.446696	0.998842	0
526	1.22333	0	-0.998842	1.22333	0.446696	-0.998842	1
527	1.22333	0	-0.998842	1.22333	0.446696	0.998842	0
528	1.22333	0	-0.998842	1.22333	1.34009	-0.998842	1
529	1.22333	0	-0.998842	1.22333	1.34009	0.998842	0
530	1.22333	0	0.998842	-1.22333	-1.34009	-0.998842	0
531	1.22333	0	0.998842	-1.22333	-1.34009	0.998842	1
532	1.22333	0	0.998842	-1.22333	-0.446696	-0.998842	1
533	1.22333	0	0.998842	-1.22333	-0.446696	0.998842	0
534	1.22333	0	0.998842	-1.22333	0.446696	-0.998842	1
535	1.22333	0	0.998842	-1.22333	0.446696	0.998842	0
536	1.22333	0	0.998842	-1.22333	1.34009	-0.998842	1
537	1.22333	0	0.998842	-1.22333	1.34009	0.998842	0
538	1.22333	0	0.998842	0	-1.34009	-0.998842	1
539	1.22333	0	0.998842	0	-1.34009	0.998842	0
540	1.22333	0	0.998842	0	-0.446696	-0.998842	0
541	1.22333	0	0.998842	0	-0.446696	0.998842	0
542	1.22333	0	0.998842	0	0.446696	-0.998842	0
543	1.22333	0	0.998842	0	0.446696	0.998842	0
544	1.22333	0	0.998842	0	1.34009	-0.998842	0
545	1.22333	0	0.998842	0	1.34009	0.998842	0
546	1.22333	0	0.998842	1.22333	-1.34009	-0.998842	1
547	1.22333	0	0.998842	1.22333	-1.34009	0.998842	0
548	1.22333	0	0.998842	1.22333	-0.446696	-0.998842	0
549	1.22333	0	0.998842	1.22333	-0.446696	0.998842	0
550	1.22333	0	0.998842	1.22333	0.446696	-0.998842	0
551	1.22333	0	0.998842	1.22333	0.446696	0.998842	0
552	1.22333	0	0.998842	1.22333	1.34009	-0.998842	0
553	1.22333	0	0.998842	1.22333	1.34009	0.998842	0
554	1.22333	1.22333	-0.998842	-1.22333	-1.34009	-0.998842	0
555	1.22333	1.22333	-0.998842	-1.22333	-1.34009	0.998842	0
556	1.22333	1.22333	-0.998842	-1.22333	-0.446696	-0.998842	0
557	1.22333	1.22333	-0.998842	-1.22333	-0.446696	0.998842	1
558	1.22333	1.22333	-0.998842	-1.22333	0.446696	-0.998842	0
559	1.22333	1.22333	-0.998842	-1.22333	0.446696	0.998842	1
560	1.22333	1.22333	-0.998842	-1.22333	1.34009	-0.998842	0
561	1.22333	1.22333	-0.998842	-1.22333	1.34009	0.998842	1
562	1.22333	1.22333	-0.998842	0	-1.34009	-0.998842	0
563	1.22333	1.22333	-0.998842	0	-1.34009	0.998842	1
564	1.22333	1.22333	-0.998842	0	-0.446696	-0.998842	1
565	1.22333	1.22333	-0.998842	0	-0.446696	0.998842	0
566	1.22333	1.22333	-0.998842	0	0.446696	-0.998842	1
567	1.22333	1.22333	-0.998842	0	0.446696	0.998842	0
568	1.22333	1.22333	-0.998842	0	1.34009	-0.998842	1
569	1.22333	1.22333	-0.998842	0	1.34009	0.998842	0
570	1.22333	1.22333	-0.998842	1.22333	-1.34009	-0.998842	0
571	1.22333	1.22333	-0.998842	1.22333	-1.34009	0.998842	1
572	1.22333	1.22333	-0.998842	1.22333	-0.446696	-0.998842	1
573	1.22333	1.22333	-0.998842	1.22333	-0.446696	0.998842	0
574	1.22333	1.22333	-0.998842	1.22333	0.446696	-0.998842	1
575	1.22333	1.22333	-0.998842	1.22333	0.446696	0.998842	0
576	1.22333	1.22333	-0.998842	1.22333	1.34009	-0.998842	1
577	1.22333	1.22333	-0.998842	1.22333	1.34009	0.998842	0
578	1.22333	1.22333	0.998842	-1.22333	-1.34009	-0.998842	0
579	1.22333	1.22333	0.998842	-1.22333	-1.34009	0.998842	1
580	1.22333	1.22333	0.998842	-1.22333	-0.446696	-0.998842	1
581	1.22333	1.22333	0.998842	-1.22333	-0.446696	0.998842	0
582	1.22333	1.22333	0.998842	-1.22333	0.446696	-0.998842	1
583	1.22333	1.22333	0.998842	-1.22333	0.446696	0.998842	0
584	1.22333	1.22333	0.998842	-1.22333	1.34009	-0.998842	1
585	1.22333	1.22333	0.998842	-1.22333	1.34009	0.998842	0
586	1.22333	1.22333	0.998842	0	-1.34009	-0.998842	1
587	1.22333	1.22333	0.998842	0	-1.34009	0.998842	0
588	1.22333	1.22333	0.998842	0	-0.446696	-0.998842	0
589	1.22333	1.22333	0.998842	0	-0.446696	0.998842	0
590	1.22333	1.22333	0.998842	0	0.446696	-0.998842	0
591	1.22333	1.22333	0.998842	0	0.446696	0.998842	0
592	1.22333	1.22333	0.998842	0	1.34009	-0.998842	0
593	1.22333	1.22333	0.998842	0	1.34009	0.998842	0
594	1.22333	1.22333	0.998842	1.22333	-1.34009	-0.998842	1
595	1.22333	1.22333	0.998842	1.22333	-1.34009	0.998842	0
596	1.22333	1.22333	0.998842	1.22333	-0.446696	-0.998842	0
597	1.22333	1.22333	0.998842	1.22333	-0.446696	0.998842	0
598	1.22333	1.22333	0.998842	1.22333	0.446696	-0.998842	0
599	1.22333	1.22333	0.998842	1.22333	0.446696	0.998842	0
600	1.22333	1.22333	0.998842	1.22333	1.34009	-0.998842	0
601	1.22333	1.22333	0.998842	1.22333	1.34009	0.998842	0
